"Plot Title: FORCRK_U"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 20685714, SEN S/N: 20685714, LBL: Temp)","Bad Battery (LGR S/N: 20685714)","End Of File (LGR S/N: 20685714)"
1344,08/04/22 11:30:00,5.757,,
1345,08/04/22 12:00:00,5.860,,
1346,08/04/22 12:30:00,6.166,,
1347,08/04/22 13:00:00,6.166,,
1348,08/04/22 13:30:00,5.962,,
1349,08/04/22 14:00:00,6.166,,
1350,08/04/22 14:30:00,6.166,,
1351,08/04/22 15:00:00,6.064,,
1352,08/04/22 15:30:00,5.962,,
1353,08/04/22 16:00:00,6.064,,
1354,08/04/22 16:30:00,6.268,,
1355,08/04/22 17:00:00,6.166,,
1356,08/04/22 17:30:00,6.064,,
1357,08/04/22 18:00:00,5.860,,
1358,08/04/22 18:30:00,5.757,,
1359,08/04/22 19:00:00,5.655,,
1360,08/04/22 19:30:00,5.450,,
1361,08/04/22 20:00:00,5.347,,
1362,08/04/22 20:30:00,5.141,,
1363,08/04/22 21:00:00,4.934,,
1364,08/04/22 21:30:00,4.831,,
1365,08/04/22 22:00:00,4.623,,
1366,08/04/22 22:30:00,4.623,,
1367,08/04/22 23:00:00,4.519,,
1368,08/04/22 23:30:00,4.415,,
1369,08/05/22 00:00:00,4.415,,
1370,08/05/22 00:30:00,4.311,,
1371,08/05/22 01:00:00,4.207,,
1372,08/05/22 01:30:00,4.102,,
1373,08/05/22 02:00:00,3.998,,
1374,08/05/22 02:30:00,3.893,,
1375,08/05/22 03:00:00,3.788,,
1376,08/05/22 03:30:00,3.683,,
1377,08/05/22 04:00:00,3.578,,
1378,08/05/22 04:30:00,3.578,,
1379,08/05/22 05:00:00,3.578,,
1380,08/05/22 05:30:00,3.472,,
1381,08/05/22 06:00:00,3.472,,
1382,08/05/22 06:30:00,3.472,,
1383,08/05/22 07:00:00,3.472,,
1384,08/05/22 07:30:00,3.683,,
1385,08/05/22 08:00:00,3.893,,
1386,08/05/22 08:30:00,4.311,,
1387,08/05/22 09:00:00,4.727,,
1388,08/05/22 09:30:00,5.141,,
1389,08/05/22 10:00:00,5.552,,
1390,08/05/22 10:30:00,5.962,,
1391,08/05/22 11:00:00,6.268,,
1392,08/05/22 11:30:00,6.471,,
1393,08/05/22 12:00:00,6.573,,
1394,08/05/22 12:30:00,6.573,,
1395,08/05/22 13:00:00,6.674,,
1396,08/05/22 13:30:00,6.775,,
1397,08/05/22 14:00:00,6.877,,
1398,08/05/22 14:30:00,6.978,,
1399,08/05/22 15:00:00,7.079,,
1400,08/05/22 15:30:00,7.179,,
1401,08/05/22 16:00:00,7.280,,
1402,08/05/22 16:30:00,7.179,,
1403,08/05/22 17:00:00,7.179,,
1404,08/05/22 17:30:00,7.079,,
1405,08/05/22 18:00:00,6.877,,
1406,08/05/22 18:30:00,6.775,,
1407,08/05/22 19:00:00,6.573,,
1408,08/05/22 19:30:00,6.268,,
1409,08/05/22 20:00:00,5.962,,
1410,08/05/22 20:30:00,5.757,,
1411,08/05/22 21:00:00,5.450,,
1412,08/05/22 21:30:00,5.037,,
1413,08/05/22 22:00:00,4.727,,
1414,08/05/22 22:30:00,4.519,,
1415,08/05/22 23:00:00,4.311,,
1416,08/05/22 23:30:00,4.207,,
1417,08/06/22 00:00:00,4.102,,
1418,08/06/22 00:30:00,3.998,,
1419,08/06/22 01:00:00,3.998,,
1420,08/06/22 01:30:00,4.102,,
1421,08/06/22 02:00:00,4.207,,
1422,08/06/22 02:30:00,4.311,,
1423,08/06/22 03:00:00,4.415,,
1424,08/06/22 03:30:00,4.415,,
1425,08/06/22 04:00:00,4.415,,
1426,08/06/22 04:30:00,4.415,,
1427,08/06/22 05:00:00,4.207,,
1428,08/06/22 05:30:00,4.102,,
1429,08/06/22 06:00:00,3.998,,
1430,08/06/22 06:30:00,3.998,,
1431,08/06/22 07:00:00,3.998,,
1432,08/06/22 07:30:00,4.102,,
1433,08/06/22 08:00:00,4.311,,
1434,08/06/22 08:30:00,4.519,,
1435,08/06/22 09:00:00,4.934,,
1436,08/06/22 09:30:00,5.450,,
1437,08/06/22 10:00:00,5.860,,
1438,08/06/22 10:30:00,6.268,,
1439,08/06/22 11:00:00,6.674,,
1440,08/06/22 11:30:00,6.877,,
1441,08/06/22 12:00:00,7.079,,
1442,08/06/22 12:30:00,7.079,,
1443,08/06/22 13:00:00,7.179,,
1444,08/06/22 13:30:00,7.179,,
1445,08/06/22 14:00:00,7.079,,
1446,08/06/22 14:30:00,6.978,,
1447,08/06/22 15:00:00,6.978,,
1448,08/06/22 15:30:00,7.179,,
1449,08/06/22 16:00:00,7.381,,
1450,08/06/22 16:30:00,7.381,,
1451,08/06/22 17:00:00,7.381,,
1452,08/06/22 17:30:00,7.381,,
1453,08/06/22 18:00:00,7.280,,
1454,08/06/22 18:30:00,7.179,,
1455,08/06/22 19:00:00,6.978,,
1456,08/06/22 19:30:00,6.775,,
1457,08/06/22 20:00:00,6.471,,
1458,08/06/22 20:30:00,6.166,,
1459,08/06/22 21:00:00,5.757,,
1460,08/06/22 21:30:00,5.450,,
1461,08/06/22 22:00:00,5.141,,
1462,08/06/22 22:30:00,4.831,,
1463,08/06/22 23:00:00,4.727,,
1464,08/06/22 23:30:00,4.623,,
1465,08/07/22 00:00:00,4.623,,
1466,08/07/22 00:30:00,4.623,,
1467,08/07/22 01:00:00,4.831,,
1468,08/07/22 01:30:00,4.831,,
1469,08/07/22 02:00:00,4.727,,
1470,08/07/22 02:30:00,4.727,,
1471,08/07/22 03:00:00,4.727,,
1472,08/07/22 03:30:00,4.727,,
1473,08/07/22 04:00:00,4.727,,
1474,08/07/22 04:30:00,4.727,,
1475,08/07/22 05:00:00,4.623,,
1476,08/07/22 05:30:00,4.623,,
1477,08/07/22 06:00:00,4.623,,
1478,08/07/22 06:30:00,4.623,,
1479,08/07/22 07:00:00,4.727,,
1480,08/07/22 07:30:00,5.037,,
1481,08/07/22 08:00:00,5.450,,
1482,08/07/22 08:30:00,5.757,,
1483,08/07/22 09:00:00,6.064,,
1484,08/07/22 09:30:00,6.471,,
1485,08/07/22 10:00:00,6.775,,
1486,08/07/22 10:30:00,7.079,,
1487,08/07/22 11:00:00,7.381,,
1488,08/07/22 11:30:00,7.582,,
1489,08/07/22 12:00:00,7.882,,
1490,08/07/22 12:30:00,7.983,,
1491,08/07/22 13:00:00,7.983,,
1492,08/07/22 13:30:00,8.082,,
1493,08/07/22 14:00:00,8.082,,
1494,08/07/22 14:30:00,8.082,,
1495,08/07/22 15:00:00,7.983,,
1496,08/07/22 15:30:00,7.882,,
1497,08/07/22 16:00:00,7.682,,
1498,08/07/22 16:30:00,7.481,,
1499,08/07/22 17:00:00,7.280,,
1500,08/07/22 17:30:00,7.079,,
1501,08/07/22 18:00:00,6.775,,
1502,08/07/22 18:30:00,6.775,,
1503,08/07/22 19:00:00,6.775,,
1504,08/07/22 19:30:00,6.674,,
1505,08/07/22 20:00:00,6.573,,
1506,08/07/22 20:30:00,6.370,,
1507,08/07/22 21:00:00,5.962,,
1508,08/07/22 21:30:00,5.655,,
1509,08/07/22 22:00:00,5.450,,
1510,08/07/22 22:30:00,5.244,,
1511,08/07/22 23:00:00,5.037,,
1512,08/07/22 23:30:00,4.934,,
1513,08/08/22 00:00:00,4.831,,
1514,08/08/22 00:30:00,4.727,,
1515,08/08/22 01:00:00,4.623,,
1516,08/08/22 01:30:00,4.623,,
1517,08/08/22 02:00:00,4.623,,
1518,08/08/22 02:30:00,4.623,,
1519,08/08/22 03:00:00,4.623,,
1520,08/08/22 03:30:00,4.519,,
1521,08/08/22 04:00:00,4.519,,
1522,08/08/22 04:30:00,4.519,,
1523,08/08/22 05:00:00,4.415,,
1524,08/08/22 05:30:00,4.415,,
1525,08/08/22 06:00:00,4.415,,
1526,08/08/22 06:30:00,4.519,,
1527,08/08/22 07:00:00,4.519,,
1528,08/08/22 07:30:00,4.727,,
1529,08/08/22 08:00:00,4.934,,
1530,08/08/22 08:30:00,5.244,,
1531,08/08/22 09:00:00,5.552,,
1532,08/08/22 09:30:00,5.860,,
1533,08/08/22 10:00:00,6.166,,
1534,08/08/22 10:30:00,6.268,,
1535,08/08/22 11:00:00,6.471,,
1536,08/08/22 11:30:00,6.674,,
1537,08/08/22 12:00:00,6.877,,
1538,08/08/22 12:30:00,7.079,,
1539,08/08/22 13:00:00,7.280,,
1540,08/08/22 13:30:00,7.481,,
1541,08/08/22 14:00:00,7.682,,
1542,08/08/22 14:30:00,8.082,,
1543,08/08/22 15:00:00,8.082,,
1544,08/08/22 15:30:00,7.983,,
1545,08/08/22 16:00:00,7.983,,
1546,08/08/22 16:30:00,7.983,,
1547,08/08/22 17:00:00,8.082,,
1548,08/08/22 17:30:00,7.983,,
1549,08/08/22 18:00:00,7.983,,
1550,08/08/22 18:30:00,7.882,,
1551,08/08/22 19:00:00,7.782,,
1552,08/08/22 19:30:00,7.481,,
1553,08/08/22 20:00:00,7.179,,
1554,08/08/22 20:30:00,6.674,,
1555,08/08/22 21:00:00,6.268,,
1556,08/08/22 21:30:00,5.860,,
1557,08/08/22 22:00:00,5.450,,
1558,08/08/22 22:30:00,5.244,,
1559,08/08/22 23:00:00,5.141,,
1560,08/08/22 23:30:00,5.244,,
1561,08/09/22 00:00:00,5.244,,
1562,08/09/22 00:30:00,5.244,,
1563,08/09/22 01:00:00,5.347,,
1564,08/09/22 01:30:00,5.244,,
1565,08/09/22 02:00:00,5.244,,
1566,08/09/22 02:30:00,5.141,,
1567,08/09/22 03:00:00,5.037,,
1568,08/09/22 03:30:00,4.934,,
1569,08/09/22 04:00:00,4.934,,
1570,08/09/22 04:30:00,4.934,,
1571,08/09/22 05:00:00,5.037,,
1572,08/09/22 05:30:00,5.141,,
1573,08/09/22 06:00:00,5.037,,
1574,08/09/22 06:30:00,4.934,,
1575,08/09/22 07:00:00,5.141,,
1576,08/09/22 07:30:00,5.141,,
1577,08/09/22 08:00:00,5.347,,
1578,08/09/22 08:30:00,5.757,,
1579,08/09/22 09:00:00,6.166,,
1580,08/09/22 09:30:00,6.471,,
1581,08/09/22 10:00:00,6.573,,
1582,08/09/22 10:30:00,6.877,,
1583,08/09/22 11:00:00,7.381,,
1584,08/09/22 11:30:00,7.582,,
1585,08/09/22 12:00:00,7.983,,
1586,08/09/22 12:30:00,8.182,,
1587,08/09/22 13:00:00,8.082,,
1588,08/09/22 13:30:00,8.182,,
1589,08/09/22 14:00:00,8.182,,
1590,08/09/22 14:30:00,8.282,,
1591,08/09/22 15:00:00,8.680,,
1592,08/09/22 15:30:00,8.779,,
1593,08/09/22 16:00:00,8.779,,
1594,08/09/22 16:30:00,8.680,,
1595,08/09/22 17:00:00,8.481,,
1596,08/09/22 17:30:00,8.282,,
1597,08/09/22 18:00:00,8.082,,
1598,08/09/22 18:30:00,7.782,,
1599,08/09/22 19:00:00,7.582,,
1600,08/09/22 19:30:00,7.280,,
1601,08/09/22 20:00:00,6.978,,
1602,08/09/22 20:30:00,6.775,,
1603,08/09/22 21:00:00,6.775,,
1604,08/09/22 21:30:00,6.877,,
1605,08/09/22 22:00:00,6.978,,
1606,08/09/22 22:30:00,6.978,,
1607,08/09/22 23:00:00,6.877,,
1608,08/09/22 23:30:00,6.877,,
1609,08/10/22 00:00:00,6.775,,
1610,08/10/22 00:30:00,6.674,,
1611,08/10/22 01:00:00,6.573,,
1612,08/10/22 01:30:00,6.370,,
1613,08/10/22 02:00:00,6.370,,
1614,08/10/22 02:30:00,6.370,,
1615,08/10/22 03:00:00,6.471,,
1616,08/10/22 03:30:00,6.471,,
1617,08/10/22 04:00:00,6.268,,
1618,08/10/22 04:30:00,6.166,,
1619,08/10/22 05:00:00,6.064,,
1620,08/10/22 05:30:00,5.860,,
1621,08/10/22 06:00:00,5.655,,
1622,08/10/22 06:30:00,5.552,,
1623,08/10/22 07:00:00,5.450,,
1624,08/10/22 07:30:00,5.552,,
1625,08/10/22 08:00:00,5.655,,
1626,08/10/22 08:30:00,5.962,,
1627,08/10/22 09:00:00,6.166,,
1628,08/10/22 09:30:00,6.268,,
1629,08/10/22 10:00:00,6.268,,
1630,08/10/22 10:30:00,6.268,,
1631,08/10/22 11:00:00,6.166,,
1632,08/10/22 11:30:00,6.166,,
1633,08/10/22 12:00:00,6.268,,
1634,08/10/22 12:30:00,6.370,,
1635,08/10/22 13:00:00,6.674,,
1636,08/10/22 13:30:00,7.179,,
1637,08/10/22 14:00:00,7.481,,
1638,08/10/22 14:30:00,7.682,,
1639,08/10/22 15:00:00,7.582,,
1640,08/10/22 15:30:00,7.079,,
1641,08/10/22 16:00:00,6.674,,
1642,08/10/22 16:30:00,6.573,,
1643,08/10/22 17:00:00,6.775,,
1644,08/10/22 17:30:00,6.877,,
1645,08/10/22 18:00:00,6.674,,
1646,08/10/22 18:30:00,6.471,,
1647,08/10/22 19:00:00,6.268,,
1648,08/10/22 19:30:00,5.962,,
1649,08/10/22 20:00:00,5.655,,
1650,08/10/22 20:30:00,5.450,,
1651,08/10/22 21:00:00,5.347,,
1652,08/10/22 21:30:00,5.037,,
1653,08/10/22 22:00:00,4.727,,
1654,08/10/22 22:30:00,4.623,,
1655,08/10/22 23:00:00,4.519,,
1656,08/10/22 23:30:00,4.519,,
1657,08/11/22 00:00:00,4.519,,
1658,08/11/22 00:30:00,4.311,,
1659,08/11/22 01:00:00,4.207,,
1660,08/11/22 01:30:00,4.102,,
1661,08/11/22 02:00:00,4.102,,
1662,08/11/22 02:30:00,4.102,,
1663,08/11/22 03:00:00,3.998,,
1664,08/11/22 03:30:00,3.998,,
1665,08/11/22 04:00:00,3.998,,
1666,08/11/22 04:30:00,3.998,,
1667,08/11/22 05:00:00,3.893,,
1668,08/11/22 05:30:00,3.893,,
1669,08/11/22 06:00:00,3.893,,
1670,08/11/22 06:30:00,3.893,,
1671,08/11/22 07:00:00,3.893,,
1672,08/11/22 07:30:00,3.998,,
1673,08/11/22 08:00:00,4.207,,
1674,08/11/22 08:30:00,4.415,,
1675,08/11/22 09:00:00,4.623,,
1676,08/11/22 09:30:00,4.831,,
1677,08/11/22 10:00:00,5.037,,
1678,08/11/22 10:30:00,5.347,,
1679,08/11/22 11:00:00,5.552,,
1680,08/11/22 11:30:00,5.860,,
1681,08/11/22 12:00:00,6.268,,
1682,08/11/22 12:30:00,6.573,,
1683,08/11/22 13:00:00,6.775,,
1684,08/11/22 13:30:00,6.877,,
1685,08/11/22 14:00:00,6.978,,
1686,08/11/22 14:30:00,7.079,,
1687,08/11/22 15:00:00,7.179,,
1688,08/11/22 15:30:00,7.280,,
1689,08/11/22 16:00:00,7.280,,
1690,08/11/22 16:30:00,7.280,,
1691,08/11/22 17:00:00,7.280,,
1692,08/11/22 17:30:00,7.280,,
1693,08/11/22 18:00:00,7.179,,
1694,08/11/22 18:30:00,7.079,,
1695,08/11/22 19:00:00,6.877,,
1696,08/11/22 19:30:00,6.775,,
1697,08/11/22 20:00:00,6.471,,
1698,08/11/22 20:30:00,6.268,,
1699,08/11/22 21:00:00,5.962,,
1700,08/11/22 21:30:00,5.655,,
1701,08/11/22 22:00:00,5.347,,
1702,08/11/22 22:30:00,5.037,,
1703,08/11/22 23:00:00,4.831,,
1704,08/11/22 23:30:00,4.727,,
1705,08/12/22 00:00:00,4.623,,
1706,08/12/22 00:30:00,4.623,,
1707,08/12/22 01:00:00,4.831,,
1708,08/12/22 01:30:00,4.727,,
1709,08/12/22 02:00:00,4.623,,
1710,08/12/22 02:30:00,4.519,,
1711,08/12/22 03:00:00,4.519,,
1712,08/12/22 03:30:00,4.415,,
1713,08/12/22 04:00:00,4.311,,
1714,08/12/22 04:30:00,4.311,,
1715,08/12/22 05:00:00,4.207,,
1716,08/12/22 05:30:00,4.207,,
1717,08/12/22 06:00:00,4.207,,
1718,08/12/22 06:30:00,4.207,,
1719,08/12/22 07:00:00,4.207,,
1720,08/12/22 07:30:00,4.311,,
1721,08/12/22 08:00:00,4.519,,
1722,08/12/22 08:30:00,4.727,,
1723,08/12/22 09:00:00,4.831,,
1724,08/12/22 09:30:00,5.141,,
1725,08/12/22 10:00:00,5.552,,
1726,08/12/22 10:30:00,5.860,,
1727,08/12/22 11:00:00,6.064,,
1728,08/12/22 11:30:00,6.268,,
1729,08/12/22 12:00:00,6.674,,
1730,08/12/22 12:30:00,6.978,,
1731,08/12/22 13:00:00,7.179,,
1732,08/12/22 13:30:00,7.381,,
1733,08/12/22 14:00:00,7.582,,
1734,08/12/22 14:30:00,7.582,,
1735,08/12/22 15:00:00,7.381,,
1736,08/12/22 15:30:00,7.381,,
1737,08/12/22 16:00:00,7.381,,
1738,08/12/22 16:30:00,7.280,,
1739,08/12/22 17:00:00,7.280,,
1740,08/12/22 17:30:00,7.280,,
1741,08/12/22 18:00:00,7.079,,
1742,08/12/22 18:30:00,6.877,,
1743,08/12/22 19:00:00,6.573,,
1744,08/12/22 19:30:00,6.268,,
1745,08/12/22 20:00:00,6.064,,
1746,08/12/22 20:30:00,5.860,,
1747,08/12/22 21:00:00,5.655,,
1748,08/12/22 21:30:00,5.347,,
1749,08/12/22 22:00:00,5.244,,
1750,08/12/22 22:30:00,5.037,,
1751,08/12/22 23:00:00,4.934,,
1752,08/12/22 23:30:00,4.831,,
1753,08/13/22 00:00:00,4.623,,
1754,08/13/22 00:30:00,4.519,,
1755,08/13/22 01:00:00,4.519,,
1756,08/13/22 01:30:00,4.519,,
1757,08/13/22 02:00:00,4.311,,
1758,08/13/22 02:30:00,4.311,,
1759,08/13/22 03:00:00,4.311,,
1760,08/13/22 03:30:00,4.311,,
1761,08/13/22 04:00:00,4.311,,
1762,08/13/22 04:30:00,4.311,,
1763,08/13/22 05:00:00,4.207,,
1764,08/13/22 05:30:00,4.207,,
1765,08/13/22 06:00:00,4.207,,
1766,08/13/22 06:30:00,4.311,,
1767,08/13/22 07:00:00,4.311,,
1768,08/13/22 07:30:00,4.415,,
1769,08/13/22 08:00:00,4.415,,
1770,08/13/22 08:30:00,4.519,,
1771,08/13/22 09:00:00,4.727,,
1772,08/13/22 09:30:00,4.831,,
1773,08/13/22 10:00:00,5.141,,
1774,08/13/22 10:30:00,5.347,,
1775,08/13/22 11:00:00,5.552,,
1776,08/13/22 11:30:00,5.860,,
1777,08/13/22 12:00:00,6.064,,
1778,08/13/22 12:30:00,6.268,,
1779,08/13/22 13:00:00,6.471,,
1780,08/13/22 13:30:00,6.674,,
1781,08/13/22 14:00:00,6.775,,
1782,08/13/22 14:30:00,6.877,,
1783,08/13/22 15:00:00,6.978,,
1784,08/13/22 15:30:00,6.978,,
1785,08/13/22 16:00:00,6.978,,
1786,08/13/22 16:30:00,6.978,,
1787,08/13/22 17:00:00,6.877,,
1788,08/13/22 17:30:00,6.775,,
1789,08/13/22 18:00:00,6.573,,
1790,08/13/22 18:30:00,6.370,,
1791,08/13/22 19:00:00,6.268,,
1792,08/13/22 19:30:00,6.064,,
1793,08/13/22 20:00:00,5.757,,
1794,08/13/22 20:30:00,5.552,,
1795,08/13/22 21:00:00,5.244,,
1796,08/13/22 21:30:00,4.934,,
1797,08/13/22 22:00:00,4.727,,
1798,08/13/22 22:30:00,4.415,,
1799,08/13/22 23:00:00,4.311,,
1800,08/13/22 23:30:00,4.207,,
1801,08/14/22 00:00:00,4.102,,
1802,08/14/22 00:30:00,3.998,,
1803,08/14/22 01:00:00,3.893,,
1804,08/14/22 01:30:00,3.788,,
1805,08/14/22 02:00:00,3.683,,
1806,08/14/22 02:30:00,3.683,,
1807,08/14/22 03:00:00,3.578,,
1808,08/14/22 03:30:00,3.578,,
1809,08/14/22 04:00:00,3.683,,
1810,08/14/22 04:30:00,3.683,,
1811,08/14/22 05:00:00,3.683,,
1812,08/14/22 05:30:00,3.683,,
1813,08/14/22 06:00:00,3.683,,
1814,08/14/22 06:30:00,3.788,,
1815,08/14/22 07:00:00,3.788,,
1816,08/14/22 07:30:00,4.102,,
1817,08/14/22 08:00:00,4.415,,
1818,08/14/22 08:30:00,4.623,,
1819,08/14/22 09:00:00,4.831,,
1820,08/14/22 09:30:00,5.037,,
1821,08/14/22 10:00:00,5.244,,
1822,08/14/22 10:30:00,5.552,,
1823,08/14/22 11:00:00,5.860,,
1824,08/14/22 11:30:00,6.166,,
1825,08/14/22 12:00:00,6.370,,
1826,08/14/22 12:30:00,6.775,,
1827,08/14/22 13:00:00,6.978,,
1828,08/14/22 13:30:00,7.079,,
1829,08/14/22 14:00:00,7.179,,
1830,08/14/22 14:30:00,7.179,,
1831,08/14/22 15:00:00,7.179,,
1832,08/14/22 15:30:00,7.280,,
1833,08/14/22 16:00:00,7.381,,
1834,08/14/22 16:30:00,7.381,,
1835,08/14/22 17:00:00,7.481,,
1836,08/14/22 17:30:00,7.381,,
1837,08/14/22 18:00:00,7.179,,
1838,08/14/22 18:30:00,7.079,,
1839,08/14/22 19:00:00,6.978,,
1840,08/14/22 19:30:00,6.775,,
1841,08/14/22 20:00:00,6.573,,
1842,08/14/22 20:30:00,6.268,,
1843,08/14/22 21:00:00,5.962,,
1844,08/14/22 21:30:00,5.757,,
1845,08/14/22 22:00:00,5.450,,
1846,08/14/22 22:30:00,5.141,,
1847,08/14/22 23:00:00,4.831,,
1848,08/14/22 23:30:00,4.727,,
1849,08/15/22 00:00:00,4.727,,
1850,08/15/22 00:30:00,4.623,,
1851,08/15/22 01:00:00,4.519,,
1852,08/15/22 01:30:00,4.415,,
1853,08/15/22 02:00:00,4.311,,
1854,08/15/22 02:30:00,4.207,,
1855,08/15/22 03:00:00,4.102,,
1856,08/15/22 03:30:00,4.102,,
1857,08/15/22 04:00:00,3.998,,
1858,08/15/22 04:30:00,3.998,,
1859,08/15/22 05:00:00,3.998,,
1860,08/15/22 05:30:00,3.893,,
1861,08/15/22 06:00:00,3.893,,
1862,08/15/22 06:30:00,3.998,,
1863,08/15/22 07:00:00,3.998,,
1864,08/15/22 07:30:00,4.207,,
1865,08/15/22 08:00:00,4.415,,
1866,08/15/22 08:30:00,4.727,,
1867,08/15/22 09:00:00,4.934,,
1868,08/15/22 09:30:00,5.141,,
1869,08/15/22 10:00:00,5.347,,
1870,08/15/22 10:30:00,5.655,,
1871,08/15/22 11:00:00,5.962,,
1872,08/15/22 11:30:00,6.370,,
1873,08/15/22 12:00:00,6.674,,
1874,08/15/22 12:30:00,6.877,,
1875,08/15/22 13:00:00,7.079,,
1876,08/15/22 13:30:00,7.179,,
1877,08/15/22 14:00:00,7.381,,
1878,08/15/22 14:30:00,7.682,,
1879,08/15/22 15:00:00,7.882,,
1880,08/15/22 15:30:00,7.983,,
1881,08/15/22 16:00:00,7.983,,
1882,08/15/22 16:30:00,7.983,,
1883,08/15/22 17:00:00,7.882,,
1884,08/15/22 17:30:00,7.782,,
1885,08/15/22 18:00:00,7.682,,
1886,08/15/22 18:30:00,7.481,,
1887,08/15/22 19:00:00,7.280,,
1888,08/15/22 19:30:00,6.978,,
1889,08/15/22 20:00:00,6.775,,
1890,08/15/22 20:30:00,6.471,,
1891,08/15/22 21:00:00,6.064,,
1892,08/15/22 21:30:00,5.860,,
1893,08/15/22 22:00:00,5.552,,
1894,08/15/22 22:30:00,5.347,,
1895,08/15/22 23:00:00,5.037,,
1896,08/15/22 23:30:00,4.831,,
1897,08/16/22 00:00:00,4.727,,
1898,08/16/22 00:30:00,4.727,,
1899,08/16/22 01:00:00,4.727,,
1900,08/16/22 01:30:00,4.623,,
1901,08/16/22 02:00:00,4.623,,
1902,08/16/22 02:30:00,4.415,,
1903,08/16/22 03:00:00,4.415,,
1904,08/16/22 03:30:00,4.415,,
1905,08/16/22 04:00:00,4.519,,
1906,08/16/22 04:30:00,4.519,,
1907,08/16/22 05:00:00,4.623,,
1908,08/16/22 05:30:00,4.727,,
1909,08/16/22 06:00:00,4.831,,
1910,08/16/22 06:30:00,4.727,,
1911,08/16/22 07:00:00,4.623,,
1912,08/16/22 07:30:00,4.831,,
1913,08/16/22 08:00:00,5.037,,
1914,08/16/22 08:30:00,5.141,,
1915,08/16/22 09:00:00,5.347,,
1916,08/16/22 09:30:00,5.655,,
1917,08/16/22 10:00:00,5.962,,
1918,08/16/22 10:30:00,6.268,,
1919,08/16/22 11:00:00,6.573,,
1920,08/16/22 11:30:00,6.775,,
1921,08/16/22 12:00:00,7.079,,
1922,08/16/22 12:30:00,7.280,,
1923,08/16/22 13:00:00,7.381,,
1924,08/16/22 13:30:00,7.481,,
1925,08/16/22 14:00:00,7.582,,
1926,08/16/22 14:30:00,7.682,,
1927,08/16/22 15:00:00,7.882,,
1928,08/16/22 15:30:00,7.983,,
1929,08/16/22 16:00:00,8.082,,
1930,08/16/22 16:30:00,8.182,,
1931,08/16/22 17:00:00,8.082,,
1932,08/16/22 17:30:00,7.983,,
1933,08/16/22 18:00:00,7.882,,
1934,08/16/22 18:30:00,7.782,,
1935,08/16/22 19:00:00,7.481,,
1936,08/16/22 19:30:00,7.179,,
1937,08/16/22 20:00:00,6.877,,
1938,08/16/22 20:30:00,6.471,,
1939,08/16/22 21:00:00,5.962,,
1940,08/16/22 21:30:00,5.552,,
1941,08/16/22 22:00:00,5.244,,
1942,08/16/22 22:30:00,5.037,,
1943,08/16/22 23:00:00,4.934,,
1944,08/16/22 23:30:00,4.934,,
1945,08/17/22 00:00:00,4.831,,
1946,08/17/22 00:30:00,4.831,,
1947,08/17/22 01:00:00,4.831,,
1948,08/17/22 01:30:00,4.831,,
1949,08/17/22 02:00:00,4.727,,
1950,08/17/22 02:30:00,4.623,,
1951,08/17/22 03:00:00,4.623,,
1952,08/17/22 03:30:00,4.727,,
1953,08/17/22 04:00:00,5.037,,
1954,08/17/22 04:30:00,5.141,,
1955,08/17/22 05:00:00,5.244,,
1956,08/17/22 05:30:00,5.347,,
1957,08/17/22 06:00:00,5.450,,
1958,08/17/22 06:30:00,5.552,,
1959,08/17/22 07:00:00,5.757,,
1960,08/17/22 07:30:00,5.962,,
1961,08/17/22 08:00:00,6.268,,
1962,08/17/22 08:30:00,6.674,,
1963,08/17/22 09:00:00,7.179,,
1964,08/17/22 09:30:00,7.582,,
1965,08/17/22 10:00:00,8.082,,
1966,08/17/22 10:30:00,8.282,,
1967,08/17/22 11:00:00,8.680,,
1968,08/17/22 11:30:00,8.879,,
1969,08/17/22 12:00:00,9.077,,
1970,08/17/22 12:30:00,9.176,,
1971,08/17/22 13:00:00,9.373,,
1972,08/17/22 13:30:00,9.472,,
1973,08/17/22 14:00:00,9.571,,
1974,08/17/22 14:30:00,9.571,,
1975,08/17/22 15:00:00,9.472,,
1976,08/17/22 15:30:00,9.275,,
1977,08/17/22 16:00:00,9.176,,
1978,08/17/22 16:30:00,8.879,,
1979,08/17/22 17:00:00,8.481,,
1980,08/17/22 17:30:00,8.082,,
1981,08/17/22 18:00:00,7.782,,
1982,08/17/22 18:30:00,7.582,,
1983,08/17/22 19:00:00,7.280,,
1984,08/17/22 19:30:00,6.978,,
1985,08/17/22 20:00:00,6.877,,
1986,08/17/22 20:30:00,6.674,,
1987,08/17/22 21:00:00,6.573,,
1988,08/17/22 21:30:00,6.573,,
1989,08/17/22 22:00:00,6.877,,
1990,08/17/22 22:30:00,6.978,,
1991,08/17/22 23:00:00,7.079,,
1992,08/17/22 23:30:00,7.079,,
1993,08/18/22 00:00:00,6.978,,
1994,08/18/22 00:30:00,6.877,,
1995,08/18/22 01:00:00,6.775,,
1996,08/18/22 01:30:00,6.674,,
1997,08/18/22 02:00:00,6.573,,
1998,08/18/22 02:30:00,6.674,,
1999,08/18/22 03:00:00,6.573,,
2000,08/18/22 03:30:00,6.370,,
2001,08/18/22 04:00:00,6.064,,
2002,08/18/22 04:30:00,5.962,,
2003,08/18/22 05:00:00,5.962,,
2004,08/18/22 05:30:00,5.860,,
