"Plot Title: WILSPR_U"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 20137153, SEN S/N: 20137153, LBL: Temp)","Bad Battery (LGR S/N: 20137153)","Coupler Attached (LGR S/N: 20137153)","Host Connected (LGR S/N: 20137153)","Stopped (LGR S/N: 20137153)","End Of File (LGR S/N: 20137153)"
1480,08/07/22 07:30:00,5.552,,,,,
1481,08/07/22 08:00:00,6.064,,,,,
1482,08/07/22 08:30:00,6.573,,,,,
1483,08/07/22 09:00:00,7.079,,,,,
1484,08/07/22 09:30:00,7.682,,,,,
1485,08/07/22 10:00:00,8.182,,,,,
1486,08/07/22 10:30:00,8.581,,,,,
1487,08/07/22 11:00:00,9.077,,,,,
1488,08/07/22 11:30:00,9.472,,,,,
1489,08/07/22 12:00:00,9.768,,,,,
1490,08/07/22 12:30:00,10.063,,,,,
1491,08/07/22 13:00:00,10.259,,,,,
1492,08/07/22 13:30:00,10.357,,,,,
1493,08/07/22 14:00:00,10.455,,,,,
1494,08/07/22 14:30:00,10.357,,,,,
1495,08/07/22 15:00:00,10.161,,,,,
1496,08/07/22 15:30:00,9.965,,,,,
1497,08/07/22 16:00:00,9.669,,,,,
1498,08/07/22 16:30:00,9.472,,,,,
1499,08/07/22 17:00:00,9.077,,,,,
1500,08/07/22 17:30:00,8.481,,,,,
1501,08/07/22 18:00:00,8.182,,,,,
1502,08/07/22 18:30:00,7.782,,,,,
1503,08/07/22 19:00:00,7.280,,,,,
1504,08/07/22 19:30:00,6.978,,,,,
1505,08/07/22 20:00:00,6.674,,,,,
1506,08/07/22 20:30:00,6.370,,,,,
1507,08/07/22 21:00:00,5.962,,,,,
1508,08/07/22 21:30:00,5.860,,,,,
1509,08/07/22 22:00:00,5.757,,,,,
1510,08/07/22 22:30:00,5.655,,,,,
1511,08/07/22 23:00:00,5.552,,,,,
1512,08/07/22 23:30:00,5.450,,,,,
1513,08/08/22 00:00:00,5.450,,,,,
1514,08/08/22 00:30:00,5.347,,,,,
1515,08/08/22 01:00:00,5.347,,,,,
1516,08/08/22 01:30:00,5.347,,,,,
1517,08/08/22 02:00:00,5.244,,,,,
1518,08/08/22 02:30:00,5.244,,,,,
1519,08/08/22 03:00:00,5.244,,,,,
1520,08/08/22 03:30:00,5.244,,,,,
1521,08/08/22 04:00:00,5.141,,,,,
1522,08/08/22 04:30:00,5.141,,,,,
1523,08/08/22 05:00:00,5.141,,,,,
1524,08/08/22 05:30:00,5.141,,,,,
1525,08/08/22 06:00:00,5.141,,,,,
1526,08/08/22 06:30:00,5.141,,,,,
1527,08/08/22 07:00:00,5.244,,,,,
1528,08/08/22 07:30:00,5.552,,,,,
1529,08/08/22 08:00:00,5.962,,,,,
1530,08/08/22 08:30:00,6.471,,,,,
1531,08/08/22 09:00:00,6.877,,,,,
1532,08/08/22 09:30:00,7.481,,,,,
1533,08/08/22 10:00:00,7.983,,,,,
1534,08/08/22 10:30:00,8.481,,,,,
1535,08/08/22 11:00:00,8.978,,,,,
1536,08/08/22 11:30:00,9.373,,,,,
1537,08/08/22 12:00:00,9.866,,,,,
1538,08/08/22 12:30:00,10.161,,,,,
1539,08/08/22 13:00:00,10.357,,,,,
1540,08/08/22 13:30:00,10.455,,,,,
1541,08/08/22 14:00:00,10.455,,,,,
1542,08/08/22 14:30:00,10.846,,,,,
1543,08/08/22 15:00:00,10.259,,,,,
1544,08/08/22 15:30:00,9.472,,,,,
1545,08/08/22 16:00:00,9.472,,,,,
1546,08/08/22 16:30:00,9.472,,,,,
1547,08/08/22 17:00:00,9.669,,,,,
1548,08/08/22 17:30:00,9.176,,,,,
1549,08/08/22 18:00:00,8.779,,,,,
1550,08/08/22 18:30:00,8.282,,,,,
1551,08/08/22 19:00:00,7.682,,,,,
1552,08/08/22 19:30:00,7.179,,,,,
1553,08/08/22 20:00:00,6.877,,,,,
1554,08/08/22 20:30:00,6.370,,,,,
1555,08/08/22 21:00:00,6.064,,,,,
1556,08/08/22 21:30:00,5.860,,,,,
1557,08/08/22 22:00:00,5.860,,,,,
1558,08/08/22 22:30:00,5.757,,,,,
1559,08/08/22 23:00:00,5.655,,,,,
1560,08/08/22 23:30:00,5.655,,,,,
1561,08/09/22 00:00:00,5.655,,,,,
1562,08/09/22 00:30:00,5.655,,,,,
1563,08/09/22 01:00:00,5.757,,,,,
1564,08/09/22 01:30:00,5.655,,,,,
1565,08/09/22 02:00:00,5.860,,,,,
1566,08/09/22 02:30:00,5.860,,,,,
1567,08/09/22 03:00:00,5.757,,,,,
1568,08/09/22 03:30:00,5.757,,,,,
1569,08/09/22 04:00:00,5.860,,,,,
1570,08/09/22 04:30:00,5.962,,,,,
1571,08/09/22 05:00:00,6.166,,,,,
1572,08/09/22 05:30:00,5.962,,,,,
1573,08/09/22 06:00:00,5.860,,,,,
1574,08/09/22 06:30:00,5.757,,,,,
1575,08/09/22 07:00:00,5.860,,,,,
1576,08/09/22 07:30:00,5.860,,,,,
1577,08/09/22 08:00:00,6.268,,,,,
1578,08/09/22 08:30:00,6.877,,,,,
1579,08/09/22 09:00:00,7.179,,,,,
1580,08/09/22 09:30:00,7.179,,,,,
1581,08/09/22 10:00:00,7.381,,,,,
1582,08/09/22 10:30:00,7.882,,,,,
1583,08/09/22 11:00:00,7.682,,,,,
1584,08/09/22 11:30:00,8.182,,,,,
1585,08/09/22 12:00:00,8.481,,,,,
1586,08/09/22 12:30:00,8.581,,,,,
1587,08/09/22 13:00:00,8.282,,,,,
1588,08/09/22 13:30:00,8.082,,,,,
1589,08/09/22 14:00:00,8.779,,,,,
1590,08/09/22 14:30:00,8.581,,,,,
1591,08/09/22 15:00:00,10.357,,,,,
1592,08/09/22 15:30:00,10.357,,,,,
1593,08/09/22 16:00:00,10.161,,,,,
1594,08/09/22 16:30:00,9.373,,,,,
1595,08/09/22 17:00:00,9.077,,,,,
1596,08/09/22 17:30:00,8.978,,,,,
1597,08/09/22 18:00:00,8.680,,,,,
1598,08/09/22 18:30:00,8.282,,,,,
1599,08/09/22 19:00:00,8.082,,,,,
1600,08/09/22 19:30:00,7.682,,,,,
1601,08/09/22 20:00:00,7.381,,,,,
1602,08/09/22 20:30:00,6.978,,,,,
1603,08/09/22 21:00:00,6.775,,,,,
1604,08/09/22 21:30:00,6.573,,,,,
1605,08/09/22 22:00:00,6.674,,,,,
1606,08/09/22 22:30:00,6.674,,,,,
1607,08/09/22 23:00:00,6.674,,,,,
1608,08/09/22 23:30:00,6.471,,,,,
1609,08/10/22 00:00:00,6.370,,,,,
1610,08/10/22 00:30:00,6.268,,,,,
1611,08/10/22 01:00:00,6.166,,,,,
1612,08/10/22 01:30:00,6.268,,,,,
1613,08/10/22 02:00:00,6.370,,,,,
1614,08/10/22 02:30:00,6.268,,,,,
1615,08/10/22 03:00:00,6.166,,,,,
1616,08/10/22 03:30:00,6.064,,,,,
1617,08/10/22 04:00:00,6.064,,,,,
1618,08/10/22 04:30:00,6.064,,,,,
1619,08/10/22 05:00:00,6.166,,,,,
1620,08/10/22 05:30:00,6.064,,,,,
1621,08/10/22 06:00:00,5.962,,,,,
1622,08/10/22 06:30:00,5.962,,,,,
1623,08/10/22 07:00:00,6.064,,,,,
1624,08/10/22 07:30:00,6.166,,,,,
1625,08/10/22 08:00:00,6.370,,,,,
1626,08/10/22 08:30:00,6.775,,,,,
1627,08/10/22 09:00:00,7.079,,,,,
1628,08/10/22 09:30:00,7.381,,,,,
1629,08/10/22 10:00:00,7.582,,,,,
1630,08/10/22 10:30:00,7.682,,,,,
1631,08/10/22 11:00:00,7.983,,,,,
1632,08/10/22 11:30:00,7.983,,,,,
1633,08/10/22 12:00:00,8.282,,,,,
1634,08/10/22 12:30:00,8.779,,,,,
1635,08/10/22 13:00:00,9.373,,,,,
1636,08/10/22 13:30:00,9.669,,,,,
1637,08/10/22 14:00:00,10.357,,,,,
1638,08/10/22 14:30:00,8.879,,,,,
1639,08/10/22 15:00:00,8.082,,,,,
1640,08/10/22 15:30:00,9.571,,,,,
1641,08/10/22 16:00:00,9.768,,,,,
1642,08/10/22 16:30:00,9.669,,,,,
1643,08/10/22 17:00:00,9.275,,,,,
1644,08/10/22 17:30:00,8.382,,,,,
1645,08/10/22 18:00:00,7.381,,,,,
1646,08/10/22 18:30:00,7.079,,,,,
1647,08/10/22 19:00:00,6.775,,,,,
1648,08/10/22 19:30:00,6.573,,,,,
1649,08/10/22 20:00:00,6.268,,,,,
1650,08/10/22 20:30:00,5.962,,,,,
1651,08/10/22 21:00:00,5.757,,,,,
1652,08/10/22 21:30:00,5.552,,,,,
1653,08/10/22 22:00:00,5.450,,,,,
1654,08/10/22 22:30:00,5.450,,,,,
1655,08/10/22 23:00:00,5.347,,,,,
1656,08/10/22 23:30:00,5.347,,,,,
1657,08/11/22 00:00:00,5.347,,,,,
1658,08/11/22 00:30:00,5.244,,,,,
1659,08/11/22 01:00:00,5.141,,,,,
1660,08/11/22 01:30:00,5.141,,,,,
1661,08/11/22 02:00:00,5.141,,,,,
1662,08/11/22 02:30:00,5.037,,,,,
1663,08/11/22 03:00:00,5.037,,,,,
1664,08/11/22 03:30:00,4.934,,,,,
1665,08/11/22 04:00:00,4.934,,,,,
1666,08/11/22 04:30:00,4.831,,,,,
1667,08/11/22 05:00:00,4.831,,,,,
1668,08/11/22 05:30:00,4.727,,,,,
1669,08/11/22 06:00:00,4.727,,,,,
1670,08/11/22 06:30:00,4.727,,,,,
1671,08/11/22 07:00:00,4.934,,,,,
1672,08/11/22 07:30:00,5.244,,,,,
1673,08/11/22 08:00:00,5.552,,,,,
1674,08/11/22 08:30:00,6.064,,,,,
1675,08/11/22 09:00:00,6.573,,,,,
1676,08/11/22 09:30:00,7.179,,,,,
1677,08/11/22 10:00:00,7.682,,,,,
1678,08/11/22 10:30:00,8.182,,,,,
1679,08/11/22 11:00:00,8.680,,,,,
1680,08/11/22 11:30:00,9.176,,,,,
1681,08/11/22 12:00:00,9.571,,,,,
1682,08/11/22 12:30:00,9.866,,,,,
1683,08/11/22 13:00:00,10.063,,,,,
1684,08/11/22 13:30:00,10.259,,,,,
1685,08/11/22 14:00:00,10.357,,,,,
1686,08/11/22 14:30:00,10.357,,,,,
1687,08/11/22 15:00:00,10.357,,,,,
1688,08/11/22 15:30:00,10.161,,,,,
1689,08/11/22 16:00:00,9.866,,,,,
1690,08/11/22 16:30:00,9.472,,,,,
1691,08/11/22 17:00:00,9.176,,,,,
1692,08/11/22 17:30:00,8.779,,,,,
1693,08/11/22 18:00:00,8.382,,,,,
1694,08/11/22 18:30:00,7.782,,,,,
1695,08/11/22 19:00:00,7.381,,,,,
1696,08/11/22 19:30:00,6.978,,,,,
1697,08/11/22 20:00:00,6.674,,,,,
1698,08/11/22 20:30:00,6.370,,,,,
1699,08/11/22 21:00:00,6.166,,,,,
1700,08/11/22 21:30:00,5.860,,,,,
1701,08/11/22 22:00:00,5.655,,,,,
1702,08/11/22 22:30:00,5.655,,,,,
1703,08/11/22 23:00:00,5.552,,,,,
1704,08/11/22 23:30:00,5.450,,,,,
1705,08/12/22 00:00:00,5.450,,,,,
1706,08/12/22 00:30:00,5.347,,,,,
1707,08/12/22 01:00:00,5.347,,,,,
1708,08/12/22 01:30:00,5.347,,,,,
1709,08/12/22 02:00:00,5.244,,,,,
1710,08/12/22 02:30:00,5.244,,,,,
1711,08/12/22 03:00:00,5.244,,,,,
1712,08/12/22 03:30:00,5.141,,,,,
1713,08/12/22 04:00:00,5.141,,,,,
1714,08/12/22 04:30:00,5.141,,,,,
1715,08/12/22 05:00:00,5.141,,,,,
1716,08/12/22 05:30:00,5.141,,,,,
1717,08/12/22 06:00:00,5.141,,,,,
1718,08/12/22 06:30:00,5.141,,,,,
1719,08/12/22 07:00:00,5.244,,,,,
1720,08/12/22 07:30:00,5.450,,,,,
1721,08/12/22 08:00:00,5.860,,,,,
1722,08/12/22 08:30:00,6.370,,,,,
1723,08/12/22 09:00:00,6.573,,,,,
1724,08/12/22 09:30:00,7.280,,,,,
1725,08/12/22 10:00:00,8.082,,,,,
1726,08/12/22 10:30:00,8.680,,,,,
1727,08/12/22 11:00:00,9.077,,,,,
1728,08/12/22 11:30:00,9.571,,,,,
1729,08/12/22 12:00:00,9.965,,,,,
1730,08/12/22 12:30:00,10.161,,,,,
1731,08/12/22 13:00:00,10.357,,,,,
1732,08/12/22 13:30:00,10.553,,,,,
1733,08/12/22 14:00:00,10.651,,,,,
1734,08/12/22 14:30:00,10.651,,,,,
1735,08/12/22 15:00:00,10.455,,,,,
1736,08/12/22 15:30:00,10.357,,,,,
1737,08/12/22 16:00:00,10.063,,,,,
1738,08/12/22 16:30:00,9.669,,,,,
1739,08/12/22 17:00:00,9.275,,,,,
1740,08/12/22 17:30:00,8.779,,,,,
1741,08/12/22 18:00:00,8.182,,,,,
1742,08/12/22 18:30:00,7.782,,,,,
1743,08/12/22 19:00:00,7.179,,,,,
1744,08/12/22 19:30:00,6.877,,,,,
1745,08/12/22 20:00:00,6.573,,,,,
1746,08/12/22 20:30:00,6.268,,,,,
1747,08/12/22 21:00:00,6.064,,,,,
1748,08/12/22 21:30:00,5.860,,,,,
1749,08/12/22 22:00:00,5.860,,,,,
1750,08/12/22 22:30:00,5.962,,,,,
1751,08/12/22 23:00:00,5.860,,,,,
1752,08/12/22 23:30:00,5.655,,,,,
1753,08/13/22 00:00:00,5.450,,,,,
1754,08/13/22 00:30:00,5.450,,,,,
1755,08/13/22 01:00:00,5.347,,,,,
1756,08/13/22 01:30:00,5.347,,,,,
1757,08/13/22 02:00:00,5.347,,,,,
1758,08/13/22 02:30:00,5.450,,,,,
1759,08/13/22 03:00:00,5.450,,,,,
1760,08/13/22 03:30:00,5.347,,,,,
1761,08/13/22 04:00:00,5.347,,,,,
1762,08/13/22 04:30:00,5.244,,,,,
1763,08/13/22 05:00:00,5.347,,,,,
1764,08/13/22 05:30:00,5.244,,,,,
1765,08/13/22 06:00:00,5.141,,,,,
1766,08/13/22 06:30:00,5.244,,,,,
1767,08/13/22 07:00:00,5.347,,,,,
1768,08/13/22 07:30:00,5.450,,,,,
1769,08/13/22 08:00:00,5.655,,,,,
1770,08/13/22 08:30:00,5.860,,,,,
1771,08/13/22 09:00:00,6.268,,,,,
1772,08/13/22 09:30:00,6.573,,,,,
1773,08/13/22 10:00:00,7.381,,,,,
1774,08/13/22 10:30:00,7.983,,,,,
1775,08/13/22 11:00:00,8.481,,,,,
1776,08/13/22 11:30:00,8.978,,,,,
1777,08/13/22 12:00:00,9.275,,,,,
1778,08/13/22 12:30:00,9.571,,,,,
1779,08/13/22 13:00:00,9.768,,,,,
1780,08/13/22 13:30:00,9.965,,,,,
1781,08/13/22 14:00:00,9.965,,,,,
1782,08/13/22 14:30:00,9.965,,,,,
1783,08/13/22 15:00:00,9.866,,,,,
1784,08/13/22 15:30:00,9.768,,,,,
1785,08/13/22 16:00:00,9.472,,,,,
1786,08/13/22 16:30:00,9.176,,,,,
1787,08/13/22 17:00:00,8.779,,,,,
1788,08/13/22 17:30:00,8.282,,,,,
1789,08/13/22 18:00:00,7.782,,,,,
1790,08/13/22 18:30:00,7.179,,,,,
1791,08/13/22 19:00:00,6.674,,,,,
1792,08/13/22 19:30:00,6.370,,,,,
1793,08/13/22 20:00:00,6.064,,,,,
1794,08/13/22 20:30:00,5.860,,,,,
1795,08/13/22 21:00:00,5.655,,,,,
1796,08/13/22 21:30:00,5.450,,,,,
1797,08/13/22 22:00:00,5.347,,,,,
1798,08/13/22 22:30:00,5.450,,,,,
1799,08/13/22 23:00:00,5.552,,,,,
1800,08/13/22 23:30:00,5.655,,,,,
1801,08/14/22 00:00:00,5.655,,,,,
1802,08/14/22 00:30:00,5.552,,,,,
1803,08/14/22 01:00:00,5.552,,,,,
1804,08/14/22 01:30:00,5.552,,,,,
1805,08/14/22 02:00:00,5.141,,,,,
1806,08/14/22 02:30:00,4.934,,,,,
1807,08/14/22 03:00:00,4.831,,,,,
1808,08/14/22 03:30:00,4.831,,,,,
1809,08/14/22 04:00:00,4.727,,,,,
1810,08/14/22 04:30:00,4.727,,,,,
1811,08/14/22 05:00:00,4.727,,,,,
1812,08/14/22 05:30:00,4.727,,,,,
1813,08/14/22 06:00:00,4.623,,,,,
1814,08/14/22 06:30:00,4.623,,,,,
1815,08/14/22 07:00:00,4.727,,,,,
1816,08/14/22 07:30:00,5.141,,,,,
1817,08/14/22 08:00:00,5.552,,,,,
1818,08/14/22 08:30:00,6.064,,,,,
1819,08/14/22 09:00:00,6.573,,,,,
1820,08/14/22 09:30:00,7.179,,,,,
1821,08/14/22 10:00:00,7.682,,,,,
1822,08/14/22 10:30:00,8.182,,,,,
1823,08/14/22 11:00:00,8.680,,,,,
1824,08/14/22 11:30:00,9.077,,,,,
1825,08/14/22 12:00:00,9.472,,,,,
1826,08/14/22 12:30:00,9.866,,,,,
1827,08/14/22 13:00:00,10.063,,,,,
1828,08/14/22 13:30:00,10.161,,,,,
1829,08/14/22 14:00:00,10.161,,,,,
1830,08/14/22 14:30:00,10.161,,,,,
1831,08/14/22 15:00:00,10.063,,,,,
1832,08/14/22 15:30:00,9.965,,,,,
1833,08/14/22 16:00:00,9.768,,,,,
1834,08/14/22 16:30:00,9.472,,,,,
1835,08/14/22 17:00:00,9.077,,,,,
1836,08/14/22 17:30:00,8.581,,,,,
1837,08/14/22 18:00:00,8.182,,,,,
1838,08/14/22 18:30:00,7.582,,,,,
1839,08/14/22 19:00:00,7.079,,,,,
1840,08/14/22 19:30:00,6.775,,,,,
1841,08/14/22 20:00:00,6.471,,,,,
1842,08/14/22 20:30:00,6.268,,,,,
1843,08/14/22 21:00:00,6.064,,,,,
1844,08/14/22 21:30:00,5.860,,,,,
1845,08/14/22 22:00:00,5.655,,,,,
1846,08/14/22 22:30:00,5.450,,,,,
1847,08/14/22 23:00:00,5.450,,,,,
1848,08/14/22 23:30:00,5.347,,,,,
1849,08/15/22 00:00:00,5.244,,,,,
1850,08/15/22 00:30:00,5.244,,,,,
1851,08/15/22 01:00:00,5.141,,,,,
1852,08/15/22 01:30:00,5.141,,,,,
1853,08/15/22 02:00:00,5.037,,,,,
1854,08/15/22 02:30:00,5.037,,,,,
1855,08/15/22 03:00:00,5.037,,,,,
1856,08/15/22 03:30:00,4.934,,,,,
1857,08/15/22 04:00:00,4.934,,,,,
1858,08/15/22 04:30:00,4.934,,,,,
1859,08/15/22 05:00:00,4.934,,,,,
1860,08/15/22 05:30:00,4.934,,,,,
1861,08/15/22 06:00:00,4.934,,,,,
1862,08/15/22 06:30:00,4.934,,,,,
1863,08/15/22 07:00:00,5.037,,,,,
1864,08/15/22 07:30:00,5.244,,,,,
1865,08/15/22 08:00:00,5.655,,,,,
1866,08/15/22 08:30:00,6.166,,,,,
1867,08/15/22 09:00:00,6.775,,,,,
1868,08/15/22 09:30:00,7.280,,,,,
1869,08/15/22 10:00:00,7.882,,,,,
1870,08/15/22 10:30:00,8.382,,,,,
1871,08/15/22 11:00:00,8.879,,,,,
1872,08/15/22 11:30:00,9.373,,,,,
1873,08/15/22 12:00:00,9.669,,,,,
1874,08/15/22 12:30:00,9.965,,,,,
1875,08/15/22 13:00:00,10.161,,,,,
1876,08/15/22 13:30:00,10.357,,,,,
1877,08/15/22 14:00:00,10.455,,,,,
1878,08/15/22 14:30:00,10.553,,,,,
1879,08/15/22 15:00:00,10.455,,,,,
1880,08/15/22 15:30:00,10.259,,,,,
1881,08/15/22 16:00:00,10.063,,,,,
1882,08/15/22 16:30:00,9.669,,,,,
1883,08/15/22 17:00:00,9.275,,,,,
1884,08/15/22 17:30:00,8.779,,,,,
1885,08/15/22 18:00:00,8.282,,,,,
1886,08/15/22 18:30:00,7.582,,,,,
1887,08/15/22 19:00:00,7.179,,,,,
1888,08/15/22 19:30:00,6.775,,,,,
1889,08/15/22 20:00:00,6.573,,,,,
1890,08/15/22 20:30:00,6.268,,,,,
1891,08/15/22 21:00:00,6.064,,,,,
1892,08/15/22 21:30:00,5.962,,,,,
1893,08/15/22 22:00:00,5.757,,,,,
1894,08/15/22 22:30:00,5.655,,,,,
1895,08/15/22 23:00:00,5.450,,,,,
1896,08/15/22 23:30:00,5.450,,,,,
1897,08/16/22 00:00:00,5.347,,,,,
1898,08/16/22 00:30:00,5.347,,,,,
1899,08/16/22 01:00:00,5.244,,,,,
1900,08/16/22 01:30:00,5.244,,,,,
1901,08/16/22 02:00:00,5.141,,,,,
1902,08/16/22 02:30:00,5.141,,,,,
1903,08/16/22 03:00:00,5.141,,,,,
1904,08/16/22 03:30:00,5.141,,,,,
1905,08/16/22 04:00:00,5.141,,,,,
1906,08/16/22 04:30:00,5.141,,,,,
1907,08/16/22 05:00:00,5.141,,,,,
1908,08/16/22 05:30:00,5.037,,,,,
1909,08/16/22 06:00:00,4.934,,,,,
1910,08/16/22 06:30:00,5.037,,,,,
1911,08/16/22 07:00:00,5.141,,,,,
1912,08/16/22 07:30:00,5.347,,,,,
1913,08/16/22 08:00:00,5.757,,,,,
1914,08/16/22 08:30:00,6.268,,,,,
1915,08/16/22 09:00:00,6.877,,,,,
1916,08/16/22 09:30:00,7.481,,,,,
1917,08/16/22 10:00:00,7.983,,,,,
1918,08/16/22 10:30:00,8.581,,,,,
1919,08/16/22 11:00:00,9.077,,,,,
1920,08/16/22 11:30:00,9.472,,,,,
1921,08/16/22 12:00:00,9.866,,,,,
1922,08/16/22 12:30:00,10.161,,,,,
1923,08/16/22 13:00:00,10.259,,,,,
1924,08/16/22 13:30:00,10.455,,,,,
1925,08/16/22 14:00:00,10.553,,,,,
1926,08/16/22 14:30:00,10.553,,,,,
1927,08/16/22 15:00:00,10.553,,,,,
1928,08/16/22 15:30:00,10.455,,,,,
1929,08/16/22 16:00:00,10.259,,,,,
1930,08/16/22 16:30:00,9.866,,,,,
1931,08/16/22 17:00:00,9.472,,,,,
1932,08/16/22 17:30:00,9.077,,,,,
1933,08/16/22 18:00:00,8.581,,,,,
1934,08/16/22 18:30:00,7.882,,,,,
1935,08/16/22 19:00:00,7.381,,,,,
1936,08/16/22 19:30:00,6.978,,,,,
1937,08/16/22 20:00:00,6.573,,,,,
1938,08/16/22 20:30:00,6.166,,,,,
1939,08/16/22 21:00:00,5.860,,,,,
1940,08/16/22 21:30:00,5.757,,,,,
1941,08/16/22 22:00:00,5.655,,,,,
1942,08/16/22 22:30:00,5.552,,,,,
1943,08/16/22 23:00:00,5.552,,,,,
1944,08/16/22 23:30:00,5.450,,,,,
1945,08/17/22 00:00:00,5.347,,,,,
1946,08/17/22 00:30:00,5.347,,,,,
1947,08/17/22 01:00:00,5.244,,,,,
1948,08/17/22 01:30:00,5.244,,,,,
1949,08/17/22 02:00:00,5.244,,,,,
1950,08/17/22 02:30:00,5.141,,,,,
1951,08/17/22 03:00:00,5.141,,,,,
1952,08/17/22 03:30:00,5.141,,,,,
1953,08/17/22 04:00:00,5.141,,,,,
1954,08/17/22 04:30:00,5.141,,,,,
1955,08/17/22 05:00:00,5.141,,,,,
1956,08/17/22 05:30:00,5.141,,,,,
1957,08/17/22 06:00:00,5.141,Logged,,,,
1958,08/17/22 06:30:00,5.244,,,,,
1959,08/17/22 07:00:00,5.450,,,,,
1960,08/17/22 07:30:00,5.757,,,,,
1961,08/17/22 08:00:00,6.268,,,,,
1962,08/17/22 08:30:00,6.978,,,,,
1963,08/17/22 09:00:00,7.481,,,,,
1964,08/17/22 09:30:00,8.082,,,,,
1965,08/17/22 10:00:00,8.581,,,,,
1966,08/17/22 10:30:00,9.077,,,,,
1967,08/17/22 11:00:00,9.472,,,,,
1968,08/17/22 11:30:00,9.965,,,,,
1969,08/17/22 12:00:00,10.259,,,,,
1970,08/17/22 12:30:00,10.553,,,,,
1971,08/17/22 13:00:00,10.748,,,,,
1972,08/17/22 13:30:00,10.846,,,,,
1973,08/17/22 14:00:00,10.846,,,,,
1974,08/17/22 14:30:00,10.846,,,,,
1975,08/17/22 15:00:00,10.748,,,,,
1976,08/17/22 15:30:00,10.357,,,,,
1977,08/17/22 16:00:00,10.063,,,,,
1978,08/17/22 16:30:00,9.768,,,,,
1979,08/17/22 17:00:00,8.779,,,,,
1980,08/17/22 17:30:00,8.680,,,,,
1981,08/17/22 18:00:00,8.282,,,,,
1982,08/17/22 18:30:00,7.882,,,,,
1983,08/17/22 19:00:00,7.582,,,,,
1984,08/17/22 19:30:00,7.179,,,,,
1985,08/17/22 20:00:00,6.775,,,,,
1986,08/17/22 20:30:00,6.573,,,,,
1987,08/17/22 21:00:00,6.573,,,,,
1988,08/17/22 21:30:00,6.775,,,,,
1989,08/17/22 22:00:00,6.877,,,,,
1990,08/17/22 22:30:00,6.674,,,,,
1991,08/17/22 23:00:00,6.471,,,,,
1992,08/17/22 23:30:00,6.471,,,,,
1993,08/18/22 00:00:00,6.471,,,,,
1994,08/18/22 00:30:00,6.370,,,,,
1995,08/18/22 01:00:00,6.268,,,,,
1996,08/18/22 01:30:00,6.573,,,,,
1997,08/18/22 02:00:00,6.370,,,,,
1998,08/18/22 02:30:00,6.370,,,,,
1999,08/18/22 03:00:00,6.166,,,,,
2000,08/18/22 03:30:00,6.064,,,,,
2001,08/18/22 04:00:00,5.962,,,,,
2002,08/18/22 04:30:00,5.962,,,,,
2003,08/18/22 05:00:00,5.962,,,,,
2004,08/18/22 05:30:00,5.962,,,,,
2005,08/18/22 06:00:00,5.962,,,,,
2006,08/18/22 06:30:00,5.962,,,,,
2007,08/18/22 07:00:00,5.962,,,,,
2008,08/18/22 07:30:00,5.962,,,,,
2009,08/18/22 08:00:00,6.166,,,,,
2010,08/18/22 08:30:00,6.268,,,,,
2011,08/18/22 09:00:00,6.268,,,,,
2012,08/18/22 09:30:00,6.674,,,,,
2013,08/18/22 10:00:00,7.179,,,,,
2014,08/18/22 10:30:00,7.179,,,,,
2015,08/18/22 11:00:00,8.182,,,,,
2016,08/18/22 11:30:00,7.983,,,,,
2017,08/18/22 12:00:00,8.779,,,,,
2018,08/18/22 12:30:00,8.680,,,,,
2019,08/18/22 13:00:00,8.581,,,,,
2020,08/18/22 13:30:00,8.581,,,,,
2021,08/18/22 14:00:00,8.182,,,,,
2022,08/18/22 14:30:00,7.782,,,,,
2023,08/18/22 15:00:00,7.682,,,,,
2024,08/18/22 15:30:00,7.481,,,,,
2025,08/18/22 16:00:00,7.481,,,,,
2026,08/18/22 16:30:00,7.179,,,,,
2027,08/18/22 17:00:00,7.280,,,,,
2028,08/18/22 17:30:00,6.978,,,,,
2029,08/18/22 18:00:00,7.280,,,,,
2030,08/18/22 18:30:00,7.079,,,,,
2031,08/18/22 19:00:00,6.877,,,,,
2032,08/18/22 19:30:00,6.471,,,,,
2033,08/18/22 20:00:00,6.370,,,,,
2034,08/18/22 20:30:00,6.166,,,,,
2035,08/18/22 21:00:00,6.064,,,,,
2036,08/18/22 21:30:00,5.962,,,,,
2037,08/18/22 22:00:00,5.962,,,,,
2038,08/18/22 22:30:00,5.860,,,,,
2039,08/18/22 23:00:00,5.860,,,,,
2040,08/18/22 23:30:00,5.860,,,,,
2041,08/19/22 00:00:00,5.860,,,,,
2042,08/19/22 00:30:00,5.757,,,,,
2043,08/19/22 01:00:00,5.860,,,,,
2044,08/19/22 01:30:00,5.860,,,,,
2045,08/19/22 02:00:00,5.757,,,,,
2046,08/19/22 02:30:00,5.757,,,,,
2047,08/19/22 03:00:00,5.655,,,,,
2048,08/19/22 03:30:00,5.655,,,,,
2049,08/19/22 04:00:00,5.655,,,,,
2050,08/19/22 04:30:00,5.655,,,,,
2051,08/19/22 05:00:00,5.655,,,,,
2052,08/19/22 05:30:00,5.655,,,,,
2053,08/19/22 06:00:00,5.655,,,,,
2054,08/19/22 06:30:00,5.655,,,,,
2055,08/19/22 07:00:00,5.757,,,,,
