Serial Number:     399738     --     Series: Temperature (*C) c:1
Serial Number:     399738     --     Series: Dew Point (*C) c:1 3
Serial Number:     399738     --     Series: Abs Humidity (gm/M3) c:1 3
Serial Number:     399738     --     Series: RH (%) c:3

Date Time	Temperature (*C) c:1	Dew Point (*C) c:1 3	Abs Humidity (gm/M3) c:1 3	RH (%) c:3
07/12/09 12:30:00.0	11.77	10.09	9.4	89.4
07/12/09 13:00:00.0	12.93	9.99	9.3	82.3
07/12/09 13:30:00.0	12.93	10.31	9.5	84.1
07/12/09 14:00:00.0	12.55	10.25	9.5	85.9
07/12/09 14:30:00.0	11.38	10.05	9.4	91.5
07/12/09 15:00:00.0	10.6	9.9	9.3	95.4
07/12/09 15:30:00.0	10.99	9.86	9.3	92.7
07/12/09 16:00:00.0	10.21	9.74	9.2	96.9
07/12/09 16:30:00.0	9.82	9.77	9.3	99.7
07/12/09 17:00:00.0	9.82	9.56	9.1	98.3
07/12/09 17:30:00.0	9.82	9.67	9.2	99
07/12/09 18:00:00.0	9.82	9.77	9.3	99.7
07/12/09 18:30:00.0	9.03	9.03	8.8	101.6
07/12/09 19:00:00.0	8.63	8.63	8.6	104
07/12/09 19:30:00.0	8.63	8.63	8.6	104
07/12/09 20:00:00.0	8.23	8.23	8.4	103.7
07/12/09 20:30:00.0	8.23	8.23	8.4	103.5
07/12/09 21:00:00.0	8.23	8.23	8.4	103.2
07/12/09 21:30:00.0	8.23	8.23	8.4	103.2
07/12/09 22:00:00.0	8.23	8.23	8.4	102.9
07/12/09 22:30:00.0	8.23	8.23	8.4	102.9
07/12/09 23:00:00.0	8.23	8.23	8.4	102.9
07/12/09 23:30:00.0	8.23	8.23	8.4	103.5
07/13/09 00:00:00.0	8.23	8.23	8.4	104
07/13/09 00:30:00.0	7.83	7.83	8.2	104
07/13/09 01:00:00.0	7.83	7.83	8.2	104
07/13/09 01:30:00.0	7.83	7.83	8.2	104
07/13/09 02:00:00.0	7.83	7.83	8.2	104
07/13/09 02:30:00.0	7.83	7.83	8.2	104
07/13/09 03:00:00.0	7.43	7.43	8	104
07/13/09 03:30:00.0	7.43	7.43	8	104
07/13/09 04:00:00.0	7.43	7.43	8	104
07/13/09 04:30:00.0	7.43	7.43	8	104
07/13/09 05:00:00.0	7.43	7.43	8	104
07/13/09 05:30:00.0	7.43	7.43	8	104
07/13/09 06:00:00.0	7.43	7.43	8	104
07/13/09 06:30:00.0	7.83	7.83	8.2	104
07/13/09 07:00:00.0	7.43	7.43	8	104
07/13/09 07:30:00.0	7.83	7.83	8.2	104
07/13/09 08:00:00.0	7.83	7.83	8.2	104
07/13/09 08:30:00.0	8.63	8.63	8.6	104
07/13/09 09:00:00.0	9.03	9.03	8.8	104
07/13/09 09:30:00.0	9.03	9.03	8.8	104
07/13/09 10:00:00.0	8.23	8.23	8.4	104
07/13/09 10:30:00.0	8.23	8.23	8.4	104
07/13/09 11:00:00.0	9.03	9.03	8.8	104
07/13/09 11:30:00.0	9.03	9.03	8.8	104
07/13/09 12:00:00.0	8.63	8.63	8.6	104
07/13/09 12:30:00.0	9.42	9.42	9.1	104
07/13/09 13:00:00.0	9.82	9.82	9.3	104
07/13/09 13:30:00.0	9.82	9.46	9.1	97.6
07/13/09 14:00:00.0	9.82	9.46	9.1	97.6
07/13/09 14:30:00.0	10.99	8.95	8.7	87.2
07/13/09 15:00:00.0	11.38	9.55	9.1	88.5
07/13/09 15:30:00.0	10.99	9.52	9.1	90.6
07/13/09 16:00:00.0	10.6	9.6	9.1	93.5
07/13/09 16:30:00.0	11.77	9.11	8.8	83.7
07/13/09 17:00:00.0	11.38	9.11	8.8	85.9
07/13/09 17:30:00.0	12.16	9.15	8.8	81.8
07/13/09 18:00:00.0	11.38	9.04	8.8	85.5
07/13/09 18:30:00.0	10.6	8.27	8.3	85.5
07/13/09 19:00:00.0	9.82	8.95	8.8	94.3
07/13/09 19:30:00.0	9.42	8.85	8.7	96.2
07/13/09 20:00:00.0	9.03	8.73	8.7	98
07/13/09 20:30:00.0	8.63	8.44	8.5	98.7
07/13/09 21:00:00.0	8.23	8.04	8.3	98.7
07/13/09 21:30:00.0	8.23	8.08	8.3	99
07/13/09 22:00:00.0	8.23	7.77	8.1	96.9
07/13/09 22:30:00.0	7.83	7.69	8.1	99
07/13/09 23:00:00.0	7.83	7.54	8	98
07/13/09 23:30:00.0	7.83	7.58	8	98.3
07/14/09 00:00:00.0	7.83	7.69	8.1	99
07/14/09 00:30:00.0	7.43	7.39	7.9	99.7
07/14/09 01:00:00.0	7.43	7.43	8	100
07/14/09 01:30:00.0	7.43	7.43	8	100.4
07/14/09 02:00:00.0	7.43	7.43	8	100.7
07/14/09 02:30:00.0	7.43	7.43	8	100.7
07/14/09 03:00:00.0	7.43	7.43	8	100.7
07/14/09 03:30:00.0	7.43	7.43	8	101
07/14/09 04:00:00.0	7.43	7.43	8	101
07/14/09 04:30:00.0	7.43	7.43	8	101
07/14/09 05:00:00.0	7.43	7.43	8	101
07/14/09 05:30:00.0	7.03	7.03	7.8	101
07/14/09 06:00:00.0	7.03	7.03	7.8	101
07/14/09 06:30:00.0	7.03	7.03	7.8	101.3
07/14/09 07:00:00.0	7.03	7.03	7.8	101
07/14/09 07:30:00.0	7.43	7.43	8	101
07/14/09 08:00:00.0	7.83	7.83	8.2	100.4
07/14/09 08:30:00.0	8.23	8.08	8.3	99
07/14/09 09:00:00.0	9.42	8.3	8.4	92.7
07/14/09 09:30:00.0	10.21	8.74	8.6	90.6
07/14/09 10:00:00.0	12.55	9.01	8.7	79
07/14/09 10:30:00.0	14.09	10.04	9.3	76.6
07/14/09 11:00:00.0	14.85	10.78	9.7	76.6
07/14/09 11:30:00.0	15.62	10.21	9.3	70.2
07/14/09 12:00:00.0	17.52	9.8	9	60.5
07/14/09 12:30:00.0	18.28	9.6	8.9	56.9
07/14/09 13:00:00.0	17.9	8.96	8.5	55.8
07/14/09 13:30:00.0	17.9	8.11	8	52.7
07/14/09 14:00:00.0	18.66	9.82	9	56.4
07/14/09 14:30:00.0	18.66	10.22	9.2	57.9
07/14/09 15:00:00.0	19.42	10.8	9.6	57.4
07/14/09 15:30:00.0	19.42	10.8	9.6	57.4
07/14/09 16:00:00.0	19.81	10.46	9.4	54.8
07/14/09 16:30:00.0	19.42	10.8	9.6	57.4
07/14/09 17:00:00.0	19.04	10.02	9.1	55.8
07/14/09 17:30:00.0	19.04	10.85	9.6	59
07/14/09 18:00:00.0	18.28	10.52	9.4	60.5
07/14/09 18:30:00.0	18.28	10.14	9.2	59
07/14/09 19:00:00.0	17.52	10.43	9.4	63.1
07/14/09 19:30:00.0	16.76	10.54	9.5	66.7
07/14/09 20:00:00.0	15.62	10.53	9.5	71.7
07/14/09 20:30:00.0	14.47	10.31	9.4	76.1
07/14/09 21:00:00.0	12.93	10.15	9.4	83.2
07/14/09 21:30:00.0	12.16	10.03	9.3	86.8
07/14/09 22:00:00.0	11.77	10.09	9.4	89.4
07/14/09 22:30:00.0	10.99	9.73	9.2	91.9
07/14/09 23:00:00.0	10.6	9.53	9.1	93.1
07/14/09 23:30:00.0	9.42	8.85	8.7	96.2
07/15/09 00:00:00.0	8.63	8.17	8.3	96.9
07/15/09 00:30:00.0	8.23	8.04	8.3	98.7
07/15/09 01:00:00.0	8.23	7.98	8.2	98.3
07/15/09 01:30:00.0	9.03	8.04	8.3	93.5
07/15/09 02:00:00.0	8.23	7.42	7.9	94.6
07/15/09 02:30:00.0	9.03	7.72	8.1	91.5
07/15/09 03:00:00.0	8.23	7.48	8	95
07/15/09 03:30:00.0	7.03	6.57	7.5	96.9
07/15/09 04:00:00.0	7.03	6.73	7.6	98
07/15/09 04:30:00.0	7.83	7.74	8.1	99.4
07/15/09 05:00:00.0	6.62	6.62	7.6	100
07/15/09 05:30:00.0	7.43	6.45	7.4	93.5
07/15/09 06:00:00.0	8.63	6.34	7.4	85.5
07/15/09 06:30:00.0	10.21	7.33	7.8	82.3
07/15/09 07:00:00.0	11.38	9.42	9	87.7
07/15/09 07:30:00.0	11.77	8.77	8.6	81.8
07/15/09 08:00:00.0	13.32	8.42	8.3	72.2
07/15/09 08:30:00.0	14.85	7.41	7.7	61
07/15/09 09:00:00.0	16	9.45	8.9	65.1
07/15/09 09:30:00.0	17.52	7.76	7.9	52.7
07/15/09 10:00:00.0	18.66	6.82	7.3	46
07/15/09 10:30:00.0	19.42	7.36	7.6	45.5
07/15/09 11:00:00.0	20.57	8.39	8.1	45.5
07/15/09 11:30:00.0	21.33	8.39	8.1	43.4
07/15/09 12:00:00.0	22.09	8.2	8	40.9
07/15/09 12:30:00.0	22.86	8.71	8.2	40.4
07/15/09 13:00:00.0	24.4	8.49	8.1	36.3
07/15/09 13:30:00.0	24.79	7.83	7.7	33.9
07/15/09 14:00:00.0	24.4	7.7	7.7	34.4
07/15/09 14:30:00.0	24.4	10.27	9.1	40.9
07/15/09 15:00:00.0	24.79	9.24	8.5	37.3
07/15/09 15:30:00.0	24.01	10.1	9	41.4
07/15/09 16:00:00.0	24.4	9.67	8.7	39.3
07/15/09 16:30:00.0	24.01	9.14	8.4	38.8
07/15/09 17:00:00.0	23.63	9.39	8.6	40.4
07/15/09 17:30:00.0	23.63	9.17	8.5	39.8
07/15/09 18:00:00.0	22.86	9.07	8.4	41.4
07/15/09 18:30:00.0	22.48	9.08	8.5	42.4
07/15/09 19:00:00.0	21.71	9.07	8.5	44.4
07/15/09 19:30:00.0	20.95	9.22	8.6	47
07/15/09 20:00:00.0	19.81	8.97	8.5	49.6
07/15/09 20:30:00.0	18.66	9.12	8.6	53.8
07/15/09 21:00:00.0	17.14	8.92	8.5	58.4
07/15/09 21:30:00.0	16	8.61	8.4	61.5
07/15/09 22:00:00.0	15.62	8.74	8.5	63.6
07/15/09 22:30:00.0	14.85	8.02	8.1	63.6
07/15/09 23:00:00.0	14.85	7.79	8	62.6
07/15/09 23:30:00.0	14.85	7.29	7.7	60.5
07/16/09 00:00:00.0	13.7	8.38	8.3	70.2
07/16/09 00:30:00.0	12.16	9.96	9.3	86.4
07/16/09 01:00:00.0	11.38	8.95	8.7	85
07/16/09 01:30:00.0	10.6	7.87	8.1	83.2
07/16/09 02:00:00.0	10.6	7.21	7.8	79.5
07/16/09 02:30:00.0	9.82	7.79	8.1	87.2
07/16/09 03:00:00.0	9.82	7.42	7.9	85
07/16/09 03:30:00.0	9.42	5.9	7.1	78.6
07/16/09 04:00:00.0	9.82	6.7	7.5	80.9
07/16/09 04:30:00.0	9.42	8.43	8.5	93.5
07/16/09 05:00:00.0	9.03	6.33	7.3	83.2
07/16/09 05:30:00.0	9.82	8.09	8.3	89
07/16/09 06:00:00.0	10.6	7.55	7.9	81.4
07/16/09 06:30:00.0	12.93	8.83	8.6	76.1
07/16/09 07:00:00.0	13.7	9.49	9	75.7
07/16/09 07:30:00.0	15.23	8.61	8.4	64.6
07/16/09 08:00:00.0	16.38	9.35	8.8	63.1
07/16/09 08:30:00.0	17.9	9.91	9.1	59.5
07/16/09 09:00:00.0	19.81	5.97	6.9	40.4
07/16/09 09:30:00.0	20.95	5.05	6.4	35.3
07/16/09 10:00:00.0	22.09	5.85	6.8	34.8
07/16/09 10:30:00.0	23.24	6.69	7.2	34.4
07/16/09 11:00:00.0	23.63	6.82	7.2	33.9
07/16/09 11:30:00.0	24.4	7.05	7.3	32.9
07/16/09 12:00:00.0	25.17	6.81	7.2	30.9
07/16/09 12:30:00.0	25.95	6.81	7.2	29.5
07/16/09 13:00:00.0	25.95	6.36	6.9	28.6
07/16/09 13:30:00.0	25.95	7.72	7.6	31.4
07/16/09 14:00:00.0	25.95	8.85	8.2	33.9
07/16/09 14:30:00.0	26.34	8.74	8.2	32.9
07/16/09 15:00:00.0	26.34	8.52	8	32.4
07/16/09 15:30:00.0	26.34	8.06	7.8	31.4
07/16/09 16:00:00.0	26.73	8.86	8.2	32.4
07/16/09 16:30:00.0	26.34	8.52	8	32.4
07/16/09 17:00:00.0	25.95	8.4	8	32.9
07/16/09 17:30:00.0	26.34	8.06	7.8	31.4
07/16/09 18:00:00.0	25.17	8.17	7.9	33.9
07/16/09 18:30:00.0	24.79	8.63	8.1	35.8
07/16/09 19:00:00.0	24.01	9.92	8.9	40.9
07/16/09 19:30:00.0	23.24	9.94	8.9	42.9
07/16/09 20:00:00.0	22.09	10.26	9.2	47
07/16/09 20:30:00.0	20.95	10.17	9.1	50.1
07/16/09 21:00:00.0	19.42	10.37	9.3	55.8
07/16/09 21:30:00.0	18.28	9.99	9.1	58.4
07/16/09 22:00:00.0	17.9	10.03	9.2	60
07/16/09 22:30:00.0	17.52	9.92	9.1	61
07/16/09 23:00:00.0	16.76	9.94	9.1	64.1
07/16/09 23:30:00.0	16	10.47	9.5	69.7
07/17/09 00:00:00.0	15.23	10.88	9.8	75.2
07/17/09 00:30:00.0	14.09	10.86	9.8	80.9
07/17/09 01:00:00.0	13.7	10.49	9.6	80.9
07/17/09 01:30:00.0	13.32	10.62	9.7	83.7
07/17/09 02:00:00.0	13.7	11	9.9	83.7
07/17/09 02:30:00.0	13.32	10.02	9.3	80.4
07/17/09 03:00:00.0	13.32	11.39	10.2	88.1
07/17/09 03:30:00.0	12.55	9.52	9	81.8
07/17/09 04:00:00.0	12.16	7.21	7.7	71.7
07/17/09 04:30:00.0	12.55	7.78	8	72.7
07/17/09 05:00:00.0	11.77	7.7	8	76.1
07/17/09 05:30:00.0	12.16	6.69	7.4	69.2
07/17/09 06:00:00.0	12.55	9.36	8.9	80.9
07/17/09 06:30:00.0	14.85	7.53	7.8	61.5
07/17/09 07:00:00.0	16.76	8.05	8	56.4
07/17/09 07:30:00.0	17.14	8.79	8.4	57.9
07/17/09 08:00:00.0	19.04	8.74	8.4	51.2
07/17/09 08:30:00.0	20.19	9.47	8.7	50.1
07/17/09 09:00:00.0	23.24	4.04	6	28.6
07/17/09 09:30:00.0	24.01	3.45	5.7	26.2
07/17/09 10:00:00.0	24.4	4.52	6.1	27.6
07/17/09 10:30:00.0	25.17	4.22	6	25.8
07/17/09 11:00:00.0	25.95	1.56	5	20.4
07/17/09 11:30:00.0	26.73	2.2	5.2	20.4
07/17/09 12:00:00.0	27.12	5.36	6.4	24.9
07/17/09 12:30:00.0	27.91	5.49	6.5	24
07/17/09 13:00:00.0	28.31	7.09	7.2	26.2
07/17/09 13:30:00.0	27.52	7.18	7.3	27.6
07/17/09 14:00:00.0	27.52	8.4	7.9	30
07/17/09 14:30:00.0	27.52	8.4	7.9	30
07/17/09 15:00:00.0	27.52	8.84	8.2	30.9
07/17/09 15:30:00.0	28.31	8.58	8	29
07/17/09 16:00:00.0	27.52	8.65	8.1	30.5
07/17/09 16:30:00.0	26.73	7.97	7.7	30.5
07/17/09 17:00:00.0	26.73	7.03	7.2	28.6
07/17/09 17:30:00.0	26.34	6.89	7.2	29
07/17/09 18:00:00.0	26.34	6.44	7	28.1
07/17/09 18:30:00.0	25.56	5.77	6.7	28.1
07/17/09 19:00:00.0	25.17	5.89	6.7	29
07/17/09 19:30:00.0	24.4	6.37	7	31.4
07/17/09 20:00:00.0	22.86	6.93	7.3	35.8
07/17/09 20:30:00.0	21.33	10.07	9.1	48.6
07/17/09 21:00:00.0	19.81	11.15	9.8	57.4
07/17/09 21:30:00.0	18.66	11	9.7	61
07/17/09 22:00:00.0	17.9	11.4	10	65.7
07/17/09 22:30:00.0	17.14	11.56	10.2	69.7
07/17/09 23:00:00.0	16.76	11.84	10.4	72.7
07/17/09 23:30:00.0	15.62	11.62	10.3	77.1
07/18/09 00:00:00.0	14.47	10.61	9.6	77.6
07/18/09 00:30:00.0	14.47	10.51	9.6	77.1
07/18/09 01:00:00.0	13.7	9.96	9.2	78.1
07/18/09 01:30:00.0	12.93	9.02	8.7	77.1
07/18/09 02:00:00.0	12.16	9.49	9	83.7
07/18/09 02:30:00.0	12.93	9.31	8.9	78.6
07/18/09 03:00:00.0	13.32	8.42	8.3	72.2
07/18/09 03:30:00.0	12.93	7.95	8.1	71.7
07/18/09 04:00:00.0	11.77	7.53	7.9	75.2
07/18/09 04:30:00.0	11.77	8.35	8.3	79.5
07/18/09 05:00:00.0	11.38	9.98	9.3	91.1
07/18/09 05:30:00.0	11.38	7.97	8.1	79.5
07/18/09 06:00:00.0	12.16	6.48	7.3	68.2
07/18/09 06:30:00.0	13.32	3.01	5.7	49.6
07/18/09 07:00:00.0	15.23	4.92	6.5	50.1
07/18/09 07:30:00.0	16	6.35	7.2	52.7
07/18/09 08:00:00.0	17.52	1.26	5	33.4
07/18/09 08:30:00.0	17.9	-0.36	4.4	29
07/18/09 09:00:00.0	18.66	2.46	5.4	33.9
07/18/09 09:30:00.0	19.42	1.19	4.9	29.5
07/18/09 10:00:00.0	20.19	3.16	5.7	32.4
07/18/09 10:30:00.0	20.57	4.13	6.1	33.9
07/18/09 11:00:00.0	21.33	4.8	6.3	33.9
07/18/09 11:30:00.0	22.48	4.06	6	30
07/18/09 12:00:00.0	23.24	1.28	4.9	23.5
07/18/09 12:30:00.0	23.63	0.81	4.7	22.2
07/18/09 13:00:00.0	24.01	3.45	5.7	26.2
07/18/09 13:30:00.0	24.01	3.23	5.6	25.8
07/18/09 14:00:00.0	23.24	5.37	6.5	31.4
07/18/09 14:30:00.0	23.24	8.07	7.9	37.8
07/18/09 15:00:00.0	23.24	9.94	8.9	42.9
07/18/09 15:30:00.0	23.24	10.82	9.5	45.5
07/18/09 16:00:00.0	22.48	10.61	9.4	47
07/18/09 16:30:00.0	21.71	11.34	9.9	51.7
07/18/09 17:00:00.0	21.33	11.73	10.1	54.3
07/18/09 17:30:00.0	20.95	11.52	10	54.8
07/18/09 18:00:00.0	20.95	11.65	10.1	55.3
07/18/09 18:30:00.0	19.04	11.87	10.3	63.1
07/18/09 19:00:00.0	19.04	11.48	10	61.5
07/18/09 19:30:00.0	17.9	11.85	10.3	67.7
07/18/09 20:00:00.0	16.38	12.26	10.7	76.6
07/18/09 20:30:00.0	14.85	11.7	10.3	81.4
07/18/09 21:00:00.0	13.7	11.39	10.2	85.9
07/18/09 21:30:00.0	12.55	10.7	9.8	88.5
07/18/09 22:00:00.0	11.77	10.82	9.9	93.9
07/18/09 22:30:00.0	11.38	10.8	9.9	96.2
07/18/09 23:00:00.0	10.99	10.63	9.8	97.6
07/18/09 23:30:00.0	10.6	6.57	7.4	76.1
07/19/09 00:00:00.0	10.6	4.57	6.5	66.2
07/19/09 00:30:00.0	10.6	2.79	5.7	58.4
07/19/09 01:00:00.0	10.21	2.92	5.8	60.5
07/19/09 01:30:00.0	9.82	2.43	5.6	60
07/19/09 02:00:00.0	9.82	2.32	5.5	59.5
07/19/09 02:30:00.0	10.21	1.66	5.3	55.3
07/19/09 03:00:00.0	9.42	1.94	5.4	59.5
07/19/09 03:30:00.0	9.03	2.03	5.4	61.5
07/19/09 04:00:00.0	8.23	2.62	5.7	67.7
07/19/09 04:30:00.0	7.83	2.45	5.6	68.7
07/19/09 05:00:00.0	7.43	2.76	5.8	72.2
07/19/09 05:30:00.0	7.83	3.25	5.9	72.7
07/19/09 06:00:00.0	7.83	4.26	6.4	78.1
07/19/09 06:30:00.0	8.63	4.85	6.6	77.1
07/19/09 07:00:00.0	10.21	4.93	6.6	69.7
07/19/09 07:30:00.0	10.99	4.03	6.2	62.1
07/19/09 08:00:00.0	12.16	4.99	6.6	61.5
07/19/09 08:30:00.0	12.93	6.67	7.4	65.7
07/19/09 09:00:00.0	15.23	7.89	8	61.5
07/19/09 09:30:00.0	16	8.49	8.3	61
07/19/09 10:00:00.0	17.14	8.54	8.3	56.9
07/19/09 10:30:00.0	17.52	8.89	8.5	56.9
07/19/09 11:00:00.0	18.28	9.31	8.7	55.8
07/19/09 11:30:00.0	18.28	9.04	8.6	54.8
07/19/09 12:00:00.0	19.04	9.03	8.5	52.2
07/19/09 12:30:00.0	19.42	8.32	8.1	48.6
07/19/09 13:00:00.0	20.19	8.05	7.9	45.5
07/19/09 13:30:00.0	21.71	6.71	7.2	37.8
07/19/09 14:00:00.0	20.95	6.03	6.9	37.8
07/19/09 14:30:00.0	21.71	4.49	6.2	32.4
07/19/09 15:00:00.0	22.48	3.82	5.9	29.5
07/19/09 15:30:00.0	22.09	4.15	6	30.9
07/19/09 16:00:00.0	22.09	5.26	6.5	33.4
07/19/09 16:30:00.0	22.09	5.47	6.6	33.9
07/19/09 17:00:00.0	21.33	5.38	6.6	35.3
07/19/09 17:30:00.0	20.57	7.19	7.5	41.9
07/19/09 18:00:00.0	20.57	7.87	7.8	43.9
07/19/09 18:30:00.0	19.81	8.33	8.1	47.5
07/19/09 19:00:00.0	19.81	8.18	8	47
07/19/09 19:30:00.0	19.04	7.97	7.9	48.6
07/19/09 20:00:00.0	18.28	7.87	7.9	50.6
07/19/09 20:30:00.0	16.76	7.36	7.7	53.8
07/19/09 21:00:00.0	15.23	7.28	7.7	59
07/19/09 21:30:00.0	14.47	5.5	6.8	54.8
07/19/09 22:00:00.0	13.7	5.97	7	59.5
07/19/09 22:30:00.0	12.93	6.2	7.2	63.6
07/19/09 23:00:00.0	12.93	6.89	7.5	66.7
07/19/09 23:30:00.0	12.93	5.97	7.1	62.6
07/20/09 00:00:00.0	11.77	6.63	7.4	70.7
07/20/09 00:30:00.0	11.77	6.21	7.2	68.7
07/20/09 01:00:00.0	11.38	6.05	7.1	69.7
07/20/09 01:30:00.0	10.21	6.02	7.2	75.2
07/20/09 02:00:00.0	9.42	5.9	7.1	78.6
07/20/09 02:30:00.0	8.63	5.54	7	80.9
07/20/09 03:00:00.0	8.63	5.38	6.9	80
07/20/09 03:30:00.0	9.03	6.26	7.3	82.8
07/20/09 04:00:00.0	9.42	7.84	8.1	89.8
07/20/09 04:30:00.0	9.42	7.7	8.1	89
07/20/09 05:00:00.0	9.42	7.49	7.9	87.7
07/20/09 05:30:00.0	10.21	5.83	7.1	74.2
07/20/09 06:00:00.0	11.38	6.36	7.3	71.2
07/20/09 06:30:00.0	14.47	6.69	7.4	59.5
07/20/09 07:00:00.0	17.9	5.46	6.7	43.9
07/20/09 07:30:00.0	19.81	3.26	5.7	33.4
07/20/09 08:00:00.0	20.57	2.64	5.4	30.5
07/20/09 08:30:00.0	21.71	2.22	5.3	27.6
07/20/09 09:00:00.0	22.09	2.09	5.2	26.7
07/20/09 09:30:00.0	23.63	2.41	5.3	24.9
07/20/09 10:00:00.0	24.01	2.22	5.2	24
07/20/09 10:30:00.0	25.17	2.9	5.5	23.5
07/20/09 11:00:00.0	24.4	3.06	5.5	24.9
07/20/09 11:30:00.0	25.17	2.9	5.5	23.5
07/20/09 12:00:00.0	26.73	2.54	5.3	20.9
07/20/09 12:30:00.0	25.17	3.19	5.6	24
07/20/09 13:00:00.0	24.79	3.89	5.9	25.8
07/20/09 13:30:00.0	29.5	4.48	6	20.4
07/20/09 14:00:00.0	30.31	4.2	5.9	19.1
07/20/09 14:30:00.0	30.31	3.59	5.6	18.3
07/20/09 15:00:00.0	29.5	2.94	5.4	18.3
07/20/09 15:30:00.0	30.71	3.29	5.5	17.5
07/20/09 16:00:00.0	31.12	2.95	5.4	16.7
07/20/09 16:30:00.0	29.9	10.2	8.9	29.5
07/20/09 17:00:00.0	28.7	8.92	8.2	29
07/20/09 17:30:00.0	27.91	10.95	9.4	34.8
07/20/09 18:00:00.0	26.73	11.16	9.6	37.8
07/20/09 18:30:00.0	24.01	12.17	10.3	47.5
07/20/09 19:00:00.0	22.48	12.34	10.5	52.7
07/20/09 19:30:00.0	21.33	11.73	10.1	54.3
07/20/09 20:00:00.0	21.71	11.49	10	52.2
07/20/09 20:30:00.0	21.33	11.73	10.1	54.3
07/20/09 21:00:00.0	19.42	11.98	10.4	62.1
07/20/09 21:30:00.0	17.9	12.29	10.6	69.7
07/20/09 22:00:00.0	17.14	12.31	10.7	73.2
07/20/09 22:30:00.0	16.38	12.08	10.5	75.7
07/20/09 23:00:00.0	16	12.09	10.6	77.6
07/20/09 23:30:00.0	15.62	10.53	9.5	71.7
07/21/09 00:00:00.0	15.62	10.74	9.7	72.7
07/21/09 00:30:00.0	15.62	9.34	8.8	66.2
07/21/09 01:00:00.0	14.85	11.77	10.4	81.8
07/21/09 01:30:00.0	15.23	9.63	9	69.2
07/21/09 02:00:00.0	15.62	9.56	8.9	67.2
07/21/09 02:30:00.0	14.85	10.1	9.3	73.2
07/21/09 03:00:00.0	14.85	9.69	9	71.2
07/21/09 03:30:00.0	14.09	8.53	8.4	69.2
07/21/09 04:00:00.0	14.09	9.47	8.9	73.7
07/21/09 04:30:00.0	14.85	9.59	9	70.7
07/21/09 05:00:00.0	14.47	8.47	8.3	67.2
07/21/09 05:30:00.0	14.09	8.43	8.3	68.7
07/21/09 06:00:00.0	14.09	8.75	8.5	70.2
07/21/09 06:30:00.0	16	8.99	8.6	63.1
07/21/09 07:00:00.0	17.9	9.63	8.9	58.4
07/21/09 07:30:00.0	19.04	9.48	8.8	53.8
07/21/09 08:00:00.0	19.42	9.09	8.6	51.2
07/21/09 08:30:00.0	20.57	9.82	8.9	50.1
07/21/09 09:00:00.0	22.86	8.71	8.2	40.4
07/21/09 09:30:00.0	24.4	7.87	7.7	34.8
07/21/09 10:00:00.0	24.01	8.15	7.9	36.3
07/21/09 10:30:00.0	24.79	9.44	8.6	37.8
07/21/09 11:00:00.0	25.95	9.23	8.4	34.8
07/21/09 11:30:00.0	27.12	9.2	8.4	32.4
07/21/09 12:00:00.0	28.31	9.52	8.5	30.9
07/21/09 12:30:00.0	28.31	9.99	8.8	31.9
07/21/09 13:00:00.0	27.91	11.59	9.8	36.3
07/21/09 13:30:00.0	28.31	11.52	9.8	35.3
07/21/09 14:00:00.0	29.1	12.21	10.2	35.3
07/21/09 14:30:00.0	27.91	12.8	10.6	39.3
07/21/09 15:00:00.0	28.31	12.35	10.3	37.3
07/21/09 15:30:00.0	27.12	12.52	10.5	40.4
07/21/09 16:00:00.0	26.34	13.25	11	44.4
07/21/09 16:30:00.0	26.34	13.25	11	44.4
07/21/09 17:00:00.0	25.56	13.26	11	46.5
07/21/09 17:30:00.0	25.17	13.23	11	47.5
07/21/09 18:00:00.0	25.17	13.07	10.9	47
07/21/09 18:30:00.0	24.4	12.68	10.7	48
07/21/09 19:00:00.0	24.01	12.33	10.4	48
07/21/09 19:30:00.0	23.24	12.61	10.7	51.2
07/21/09 20:00:00.0	22.09	12.58	10.7	54.8
07/21/09 20:30:00.0	20.19	12.18	10.5	60
07/21/09 21:00:00.0	18.28	12.1	10.5	67.2
07/21/09 21:30:00.0	17.14	11.56	10.2	69.7
07/21/09 22:00:00.0	16.38	11.26	10	71.7
07/21/09 22:30:00.0	16	11.51	10.2	74.7
07/21/09 23:00:00.0	15.23	11.45	10.2	78.1
07/21/09 23:30:00.0	14.47	11.23	10	80.9
07/22/09 00:00:00.0	13.32	10.85	9.8	85
07/22/09 00:30:00.0	12.93	10.94	9.9	87.7
07/22/09 01:00:00.0	12.55	10.78	9.8	89
07/22/09 01:30:00.0	12.55	9.52	9	81.8
07/22/09 02:00:00.0	12.55	10.02	9.3	84.6
07/22/09 02:30:00.0	11.77	10.82	9.9	93.9
07/22/09 03:00:00.0	11.77	9.87	9.3	88.1
07/22/09 03:30:00.0	12.16	10.32	9.5	88.5
07/22/09 04:00:00.0	11.77	10.15	9.4	89.8
07/22/09 04:30:00.0	11.38	10.74	9.8	95.8
07/22/09 05:00:00.0	11.38	10.37	9.6	93.5
07/22/09 05:30:00.0	11.38	10.18	9.5	92.3
07/22/09 06:00:00.0	12.16	10.03	9.3	86.8
07/22/09 06:30:00.0	13.7	10.49	9.6	80.9
07/22/09 07:00:00.0	15.23	9.52	8.9	68.7
07/22/09 07:30:00.0	16	8.12	8.1	59.5
