"Plot Title: UPLSH-NE"
#,Date Time,H08 Temp. (°C) LGR S/N: 1277067 c:1,GCap. RH (%) LGR S/N: 1277067 c:3
1488,07/04/16 17:30:00,11.38,83.30
1489,07/04/16 18:00:00,11.38,83.30
1490,07/04/16 18:30:00,11.38,88.60
1491,07/04/16 19:00:00,10.99,84.60
1492,07/04/16 19:30:00,10.21,86.40
1493,07/04/16 20:00:00,9.82,91.10
1494,07/04/16 20:30:00,9.42,96.20
1495,07/04/16 21:00:00,9.03,99.70
1496,07/04/16 21:30:00,9.03,102.60
1497,07/04/16 22:00:00,8.63,101.40
1498,07/04/16 22:30:00,8.23,101.70
1499,07/04/16 23:00:00,7.83,101.70
1500,07/04/16 23:30:00,7.43,103.80
1501,07/05/16 00:00:00,7.03,104.00
1502,07/05/16 00:30:00,7.03,104.00
1503,07/05/16 01:00:00,6.62,104.00
1504,07/05/16 01:30:00,6.22,103.50
1505,07/05/16 02:00:00,6.22,102.90
1506,07/05/16 02:30:00,6.22,98.70
1507,07/05/16 03:00:00,6.62,97.60
1508,07/05/16 03:30:00,6.62,99.70
1509,07/05/16 04:00:00,6.62,100.70
1510,07/05/16 04:30:00,6.22,99.00
1511,07/05/16 05:00:00,6.22,100.10
1512,07/05/16 05:30:00,6.22,98.70
1513,07/05/16 06:00:00,6.22,99.40
1514,07/05/16 06:30:00,6.22,101.70
1515,07/05/16 07:00:00,6.62,103.80
1516,07/05/16 07:30:00,7.03,103.80
1517,07/05/16 08:00:00,7.43,101.70
1518,07/05/16 08:30:00,8.23,95.80
1519,07/05/16 09:00:00,8.63,94.30
1520,07/05/16 09:30:00,9.03,90.30
1521,07/05/16 10:00:00,10.21,85.10
1522,07/05/16 10:30:00,10.99,83.30
1523,07/05/16 11:00:00,10.60,82.30
1524,07/05/16 11:30:00,11.38,80.00
1525,07/05/16 12:00:00,12.55,78.10
1526,07/05/16 12:30:00,13.32,74.20
1527,07/05/16 13:00:00,12.93,76.20
1528,07/05/16 13:30:00,12.55,77.60
1529,07/05/16 14:00:00,13.32,74.70
1530,07/05/16 14:30:00,12.55,77.10
1531,07/05/16 15:00:00,12.55,77.10
1532,07/05/16 15:30:00,12.93,72.70
1533,07/05/16 16:00:00,12.16,77.60
1534,07/05/16 16:30:00,12.93,75.70
1535,07/05/16 17:00:00,12.93,70.20
1536,07/05/16 17:30:00,12.16,77.60
1537,07/05/16 18:00:00,11.77,77.60
1538,07/05/16 18:30:00,11.38,80.50
1539,07/05/16 19:00:00,10.99,83.30
1540,07/05/16 19:30:00,10.21,91.10
1541,07/05/16 20:00:00,9.82,99.40
1542,07/05/16 20:30:00,9.82,99.40
1543,07/05/16 21:00:00,9.42,99.40
1544,07/05/16 21:30:00,9.42,100.10
1545,07/05/16 22:00:00,9.42,100.40
1546,07/05/16 22:30:00,9.03,100.40
1547,07/05/16 23:00:00,9.03,103.50
1548,07/05/16 23:30:00,9.03,104.00
1549,07/06/16 00:00:00,9.03,104.00
1550,07/06/16 00:30:00,8.63,104.00
1551,07/06/16 01:00:00,8.63,104.00
1552,07/06/16 01:30:00,8.63,104.00
1553,07/06/16 02:00:00,8.23,104.00
1554,07/06/16 02:30:00,8.23,104.00
1555,07/06/16 03:00:00,7.83,104.00
1556,07/06/16 03:30:00,7.83,104.00
1557,07/06/16 04:00:00,7.43,104.00
1558,07/06/16 04:30:00,6.62,102.90
1559,07/06/16 05:00:00,7.03,104.00
1560,07/06/16 05:30:00,7.03,104.00
1561,07/06/16 06:00:00,6.22,104.00
1562,07/06/16 06:30:00,5.81,102.30
1563,07/06/16 07:00:00,6.62,104.00
1564,07/06/16 07:30:00,7.43,104.00
1565,07/06/16 08:00:00,8.63,104.00
1566,07/06/16 08:30:00,9.42,103.80
1567,07/06/16 09:00:00,10.99,86.80
1568,07/06/16 09:30:00,12.16,78.60
1569,07/06/16 10:00:00,12.93,74.70
1570,07/06/16 10:30:00,13.32,70.70
1571,07/06/16 11:00:00,14.47,64.70
1572,07/06/16 11:30:00,14.85,66.20
1573,07/06/16 12:00:00,16.00,62.60
1574,07/06/16 12:30:00,17.14,58.50
1575,07/06/16 13:00:00,17.14,55.30
1576,07/06/16 13:30:00,17.90,55.90
1577,07/06/16 14:00:00,16.76,57.40
1578,07/06/16 14:30:00,17.14,57.90
1579,07/06/16 15:00:00,17.14,57.40
1580,07/06/16 15:30:00,16.76,62.60
1581,07/06/16 16:00:00,17.52,57.90
1582,07/06/16 16:30:00,17.52,59.50
1583,07/06/16 17:00:00,16.38,59.50
1584,07/06/16 17:30:00,16.76,59.00
1585,07/06/16 18:00:00,17.14,59.00
1586,07/06/16 18:30:00,16.76,60.50
1587,07/06/16 19:00:00,16.00,61.10
1588,07/06/16 19:30:00,15.23,63.10
1589,07/06/16 20:00:00,14.47,66.20
1590,07/06/16 20:30:00,13.32,72.70
1591,07/06/16 21:00:00,12.16,80.50
1592,07/06/16 21:30:00,10.99,86.00
1593,07/06/16 22:00:00,10.21,88.60
1594,07/06/16 22:30:00,10.21,90.30
1595,07/06/16 23:00:00,9.82,92.30
1596,07/06/16 23:30:00,9.82,96.20
1597,07/07/16 00:00:00,9.42,99.70
1598,07/07/16 00:30:00,9.42,98.70
1599,07/07/16 01:00:00,9.03,100.40
1600,07/07/16 01:30:00,9.03,100.70
1601,07/07/16 02:00:00,8.63,99.70
1602,07/07/16 02:30:00,8.63,102.30
1603,07/07/16 03:00:00,9.03,104.00
1604,07/07/16 03:30:00,9.42,104.00
1605,07/07/16 04:00:00,9.82,104.00
1606,07/07/16 04:30:00,9.82,103.80
1607,07/07/16 05:00:00,10.60,88.10
1608,07/07/16 05:30:00,10.99,85.50
1609,07/07/16 06:00:00,10.99,87.30
1610,07/07/16 06:30:00,10.99,88.60
1611,07/07/16 07:00:00,10.99,91.50
1612,07/07/16 07:30:00,10.99,95.80
1613,07/07/16 08:00:00,10.99,97.60
1614,07/07/16 08:30:00,10.60,102.30
1615,07/07/16 09:00:00,10.60,104.00
1616,07/07/16 09:30:00,11.38,101.70
1617,07/07/16 10:00:00,12.16,96.90
1618,07/07/16 10:30:00,13.32,89.00
1619,07/07/16 11:00:00,13.70,85.50
1620,07/07/16 11:30:00,13.70,86.40
1621,07/07/16 12:00:00,13.70,91.10
1622,07/07/16 12:30:00,14.47,83.70
1623,07/07/16 13:00:00,14.85,80.50
1624,07/07/16 13:30:00,15.23,79.50
1625,07/07/16 14:00:00,15.62,78.10
1626,07/07/16 14:30:00,16.76,70.70
1627,07/07/16 15:00:00,16.38,71.20
1628,07/07/16 15:30:00,15.62,78.10
1629,07/07/16 16:00:00,14.47,78.10
1630,07/07/16 16:30:00,12.93,87.70
1631,07/07/16 17:00:00,12.55,97.30
1632,07/07/16 17:30:00,12.16,100.40
1633,07/07/16 18:00:00,11.77,103.20
1634,07/07/16 18:30:00,11.38,104.00
1635,07/07/16 19:00:00,10.99,104.00
1636,07/07/16 19:30:00,10.60,104.00
1637,07/07/16 20:00:00,10.60,104.00
1638,07/07/16 20:30:00,10.21,104.00
1639,07/07/16 21:00:00,10.21,104.00
1640,07/07/16 21:30:00,10.21,104.00
1641,07/07/16 22:00:00,9.82,104.00
1642,07/07/16 22:30:00,9.82,104.00
1643,07/07/16 23:00:00,9.82,104.00
1644,07/07/16 23:30:00,9.42,104.00
1645,07/08/16 00:00:00,9.42,104.00
1646,07/08/16 00:30:00,9.42,104.00
1647,07/08/16 01:00:00,9.42,104.00
1648,07/08/16 01:30:00,9.82,104.00
1649,07/08/16 02:00:00,9.82,104.00
1650,07/08/16 02:30:00,9.82,104.00
1651,07/08/16 03:00:00,9.82,104.00
1652,07/08/16 03:30:00,9.82,104.00
1653,07/08/16 04:00:00,9.42,104.00
1654,07/08/16 04:30:00,9.42,104.00
1655,07/08/16 05:00:00,9.42,104.00
1656,07/08/16 05:30:00,9.42,104.00
1657,07/08/16 06:00:00,9.42,104.00
1658,07/08/16 06:30:00,9.42,104.00
1659,07/08/16 07:00:00,9.42,104.00
1660,07/08/16 07:30:00,10.21,104.00
1661,07/08/16 08:00:00,10.60,104.00
1662,07/08/16 08:30:00,10.99,104.00
1663,07/08/16 09:00:00,10.99,104.00
1664,07/08/16 09:30:00,11.38,104.00
1665,07/08/16 10:00:00,10.99,104.00
1666,07/08/16 10:30:00,10.99,99.40
1667,07/08/16 11:00:00,12.93,90.30
1668,07/08/16 11:30:00,14.47,85.10
1669,07/08/16 12:00:00,13.32,80.50
1670,07/08/16 12:30:00,13.32,84.20
1671,07/08/16 13:00:00,12.93,85.50
1672,07/08/16 13:30:00,12.93,85.50
1673,07/08/16 14:00:00,12.93,83.30
1674,07/08/16 14:30:00,12.93,80.00
1675,07/08/16 15:00:00,13.32,75.70
1676,07/08/16 15:30:00,14.47,73.20
1677,07/08/16 16:00:00,14.47,74.70
1678,07/08/16 16:30:00,14.09,76.70
1679,07/08/16 17:00:00,13.70,77.60
1680,07/08/16 17:30:00,13.70,70.70
1681,07/08/16 18:00:00,14.47,66.70
1682,07/08/16 18:30:00,13.32,72.70
1683,07/08/16 19:00:00,12.55,73.70
1684,07/08/16 19:30:00,11.77,92.30
1685,07/08/16 20:00:00,11.38,95.10
1686,07/08/16 20:30:00,10.99,99.00
1687,07/08/16 21:00:00,10.60,104.00
1688,07/08/16 21:30:00,10.60,102.90
1689,07/08/16 22:00:00,10.21,104.00
1690,07/08/16 22:30:00,9.82,104.00
1691,07/08/16 23:00:00,9.82,104.00
1692,07/08/16 23:30:00,9.82,104.00
1693,07/09/16 00:00:00,9.03,103.50
1694,07/09/16 00:30:00,8.23,100.70
1695,07/09/16 01:00:00,8.23,103.80
1696,07/09/16 01:30:00,8.23,104.00
1697,07/09/16 02:00:00,7.83,104.00
1698,07/09/16 02:30:00,7.83,104.00
1699,07/09/16 03:00:00,7.83,104.00
1700,07/09/16 03:30:00,7.83,104.00
1701,07/09/16 04:00:00,7.83,104.00
1702,07/09/16 04:30:00,7.83,104.00
1703,07/09/16 05:00:00,7.83,104.00
1704,07/09/16 05:30:00,7.83,104.00
1705,07/09/16 06:00:00,7.83,104.00
1706,07/09/16 06:30:00,8.23,104.00
1707,07/09/16 07:00:00,8.23,104.00
1708,07/09/16 07:30:00,8.63,104.00
1709,07/09/16 08:00:00,9.03,104.00
1710,07/09/16 08:30:00,8.23,102.30
1711,07/09/16 09:00:00,8.23,98.70
1712,07/09/16 09:30:00,10.21,96.60
1713,07/09/16 10:00:00,9.82,88.60
1714,07/09/16 10:30:00,10.60,88.10
1715,07/09/16 11:00:00,11.38,81.90
1716,07/09/16 11:30:00,11.38,82.80
1717,07/09/16 12:00:00,11.38,79.50
1718,07/09/16 12:30:00,11.38,71.70
1719,07/09/16 13:00:00,11.38,74.70
1720,07/09/16 13:30:00,11.38,75.70
1721,07/09/16 14:00:00,11.77,70.20
1722,07/09/16 14:30:00,11.77,70.70
1723,07/09/16 15:00:00,11.38,74.20
1724,07/09/16 15:30:00,11.77,70.20
1725,07/09/16 16:00:00,11.77,72.70
1726,07/09/16 16:30:00,11.77,66.70
1727,07/09/16 17:00:00,11.77,71.70
1728,07/09/16 17:30:00,11.77,69.70
1729,07/09/16 18:00:00,11.38,74.70
1730,07/09/16 18:30:00,11.38,78.60
1731,07/09/16 19:00:00,10.99,83.30
1732,07/09/16 19:30:00,10.60,77.10
1733,07/09/16 20:00:00,10.60,69.70
1734,07/09/16 20:30:00,10.21,75.20
1735,07/09/16 21:00:00,9.42,86.40
1736,07/09/16 21:30:00,8.63,98.70
1737,07/09/16 22:00:00,8.23,102.90
1738,07/09/16 22:30:00,8.23,104.00
1739,07/09/16 23:00:00,8.23,104.00
1740,07/09/16 23:30:00,8.23,104.00
1741,07/10/16 00:00:00,7.83,104.00
1742,07/10/16 00:30:00,7.83,104.00
1743,07/10/16 01:00:00,7.83,104.00
1744,07/10/16 01:30:00,7.83,104.00
1745,07/10/16 02:00:00,7.83,104.00
1746,07/10/16 02:30:00,7.83,104.00
1747,07/10/16 03:00:00,7.83,104.00
1748,07/10/16 03:30:00,7.43,104.00
1749,07/10/16 04:00:00,7.43,104.00
1750,07/10/16 04:30:00,7.43,104.00
1751,07/10/16 05:00:00,7.43,104.00
1752,07/10/16 05:30:00,7.43,104.00
1753,07/10/16 06:00:00,7.43,104.00
1754,07/10/16 06:30:00,7.43,104.00
1755,07/10/16 07:00:00,7.83,104.00
1756,07/10/16 07:30:00,7.83,104.00
1757,07/10/16 08:00:00,7.83,104.00
1758,07/10/16 08:30:00,7.83,104.00
1759,07/10/16 09:00:00,7.83,104.00
1760,07/10/16 09:30:00,8.23,104.00
1761,07/10/16 10:00:00,8.63,102.60
1762,07/10/16 10:30:00,9.42,95.40
1763,07/10/16 11:00:00,9.42,89.00
1764,07/10/16 11:30:00,10.21,86.80
1765,07/10/16 12:00:00,10.60,83.30
1766,07/10/16 12:30:00,11.38,79.10
1767,07/10/16 13:00:00,10.99,80.90
1768,07/10/16 13:30:00,11.38,82.80
1769,07/10/16 14:00:00,11.38,85.50
1770,07/10/16 14:30:00,10.99,87.30
1771,07/10/16 15:00:00,10.21,90.70
1772,07/10/16 15:30:00,10.21,95.80
1773,07/10/16 16:00:00,9.82,98.70
1774,07/10/16 16:30:00,10.21,102.00
1775,07/10/16 17:00:00,10.60,94.70
1776,07/10/16 17:30:00,10.60,91.90
1777,07/10/16 18:00:00,11.38,89.80
1778,07/10/16 18:30:00,10.60,91.50
1779,07/10/16 19:00:00,10.60,92.70
1780,07/10/16 19:30:00,10.21,93.50
1781,07/10/16 20:00:00,10.60,92.30
1782,07/10/16 20:30:00,10.21,94.30
1783,07/10/16 21:00:00,10.21,96.60
1784,07/10/16 21:30:00,9.82,101.40
1785,07/10/16 22:00:00,9.42,104.00
1786,07/10/16 22:30:00,9.42,104.00
1787,07/10/16 23:00:00,9.42,104.00
1788,07/10/16 23:30:00,9.03,104.00
1789,07/11/16 00:00:00,9.03,104.00
1790,07/11/16 00:30:00,8.63,104.00
1791,07/11/16 01:00:00,8.23,104.00
1792,07/11/16 01:30:00,8.23,104.00
1793,07/11/16 02:00:00,8.23,104.00
1794,07/11/16 02:30:00,7.83,104.00
1795,07/11/16 03:00:00,7.83,104.00
1796,07/11/16 03:30:00,7.83,104.00
1797,07/11/16 04:00:00,7.43,104.00
1798,07/11/16 04:30:00,7.03,104.00
1799,07/11/16 05:00:00,7.03,104.00
1800,07/11/16 05:30:00,7.03,104.00
1801,07/11/16 06:00:00,7.03,104.00
1802,07/11/16 06:30:00,6.62,104.00
1803,07/11/16 07:00:00,7.03,104.00
1804,07/11/16 07:30:00,7.03,104.00
1805,07/11/16 08:00:00,7.43,104.00
1806,07/11/16 08:30:00,7.43,103.80
1807,07/11/16 09:00:00,7.83,102.00
1808,07/11/16 09:30:00,7.83,101.40
1809,07/11/16 10:00:00,8.23,98.70
1810,07/11/16 10:30:00,8.63,93.50
1811,07/11/16 11:00:00,9.42,90.30
1812,07/11/16 11:30:00,9.82,86.80
1813,07/11/16 12:00:00,10.60,86.80
1814,07/11/16 12:30:00,12.55,81.90
1815,07/11/16 13:00:00,12.93,75.20
1816,07/11/16 13:30:00,12.16,79.50
1817,07/11/16 14:00:00,12.16,78.60
1818,07/11/16 14:30:00,12.55,75.70
1819,07/11/16 15:00:00,12.93,75.20
1820,07/11/16 15:30:00,13.32,75.70
1821,07/11/16 16:00:00,13.70,77.60
1822,07/11/16 16:30:00,14.47,72.70
1823,07/11/16 17:00:00,13.32,76.70
1824,07/11/16 17:30:00,14.09,75.70
1825,07/11/16 18:00:00,13.70,78.10
1826,07/11/16 18:30:00,13.70,80.50
1827,07/11/16 19:00:00,12.93,85.50
1828,07/11/16 19:30:00,12.93,85.50
1829,07/11/16 20:00:00,12.16,89.00
1830,07/11/16 20:30:00,10.99,92.70
1831,07/11/16 21:00:00,10.60,95.40
1832,07/11/16 21:30:00,9.82,97.60
1833,07/11/16 22:00:00,9.42,99.70
1834,07/11/16 22:30:00,9.42,101.70
1835,07/11/16 23:00:00,9.42,104.00
1836,07/11/16 23:30:00,9.42,104.00
1837,07/12/16 00:00:00,9.42,104.00
1838,07/12/16 00:30:00,9.42,104.00
1839,07/12/16 01:00:00,9.42,104.00
1840,07/12/16 01:30:00,9.42,104.00
1841,07/12/16 02:00:00,9.42,104.00
1842,07/12/16 02:30:00,9.42,104.00
1843,07/12/16 03:00:00,9.42,104.00
1844,07/12/16 03:30:00,9.03,104.00
1845,07/12/16 04:00:00,9.03,104.00
1846,07/12/16 04:30:00,8.63,104.00
1847,07/12/16 05:00:00,8.23,104.00
1848,07/12/16 05:30:00,8.63,104.00
1849,07/12/16 06:00:00,8.63,104.00
1850,07/12/16 06:30:00,9.03,104.00
1851,07/12/16 07:00:00,9.42,104.00
1852,07/12/16 07:30:00,10.60,98.00
1853,07/12/16 08:00:00,11.38,84.20
1854,07/12/16 08:30:00,11.38,82.80
1855,07/12/16 09:00:00,11.38,89.40
1856,07/12/16 09:30:00,12.55,80.90
1857,07/12/16 10:00:00,12.55,79.50
1858,07/12/16 10:30:00,12.16,83.70
1859,07/12/16 11:00:00,12.93,78.60
1860,07/12/16 11:30:00,12.16,82.30
1861,07/12/16 12:00:00,11.77,87.30
1862,07/12/16 12:30:00,11.77,89.40
1863,07/12/16 13:00:00,10.99,99.70
1864,07/12/16 13:30:00,10.99,102.90
1865,07/12/16 14:00:00,11.77,104.00
1866,07/12/16 14:30:00,11.38,102.30
1867,07/12/16 15:00:00,11.38,100.40
1868,07/12/16 15:30:00,11.38,102.60
1869,07/12/16 16:00:00,11.77,95.80
1870,07/12/16 16:30:00,11.77,96.60
1871,07/12/16 17:00:00,11.77,94.70
1872,07/12/16 17:30:00,11.38,97.30
1873,07/12/16 18:00:00,11.77,96.20
1874,07/12/16 18:30:00,11.77,96.60
1875,07/12/16 19:00:00,11.38,99.40
1876,07/12/16 19:30:00,10.99,103.80
1877,07/12/16 20:00:00,10.21,104.00
1878,07/12/16 20:30:00,10.21,104.00
1879,07/12/16 21:00:00,10.21,104.00
1880,07/12/16 21:30:00,10.21,104.00
1881,07/12/16 22:00:00,9.82,104.00
1882,07/12/16 22:30:00,9.42,104.00
1883,07/12/16 23:00:00,9.03,104.00
1884,07/12/16 23:30:00,8.63,104.00
1885,07/13/16 00:00:00,9.03,104.00
1886,07/13/16 00:30:00,9.03,104.00
1887,07/13/16 01:00:00,8.63,104.00
1888,07/13/16 01:30:00,9.03,104.00
1889,07/13/16 02:00:00,9.03,104.00
1890,07/13/16 02:30:00,8.63,104.00
1891,07/13/16 03:00:00,8.63,104.00
1892,07/13/16 03:30:00,8.63,104.00
1893,07/13/16 04:00:00,8.63,104.00
1894,07/13/16 04:30:00,8.63,104.00
1895,07/13/16 05:00:00,9.03,104.00
1896,07/13/16 05:30:00,9.03,104.00
1897,07/13/16 06:00:00,9.03,104.00
1898,07/13/16 06:30:00,9.03,104.00
1899,07/13/16 07:00:00,9.03,104.00
1900,07/13/16 07:30:00,9.03,104.00
1901,07/13/16 08:00:00,9.42,104.00
1902,07/13/16 08:30:00,9.82,104.00
1903,07/13/16 09:00:00,10.60,102.30
1904,07/13/16 09:30:00,10.99,91.50
1905,07/13/16 10:00:00,12.16,88.10
1906,07/13/16 10:30:00,12.93,84.20
1907,07/13/16 11:00:00,13.70,78.60
1908,07/13/16 11:30:00,14.47,74.70
1909,07/13/16 12:00:00,15.23,76.70
1910,07/13/16 12:30:00,16.00,73.20
1911,07/13/16 13:00:00,16.00,74.20
1912,07/13/16 13:30:00,16.38,69.70
1913,07/13/16 14:00:00,17.14,69.20
1914,07/13/16 14:30:00,17.52,68.20
1915,07/13/16 15:00:00,17.90,68.20
1916,07/13/16 15:30:00,17.52,66.70
1917,07/13/16 16:00:00,17.90,69.20
1918,07/13/16 16:30:00,17.52,67.70
1919,07/13/16 17:00:00,17.52,69.70
1920,07/13/16 17:30:00,17.14,68.70
1921,07/13/16 18:00:00,16.76,70.70
1922,07/13/16 18:30:00,16.38,71.20
1923,07/13/16 19:00:00,15.62,74.20
1924,07/13/16 19:30:00,14.85,75.70
1925,07/13/16 20:00:00,14.09,79.10
1926,07/13/16 20:30:00,12.93,83.30
1927,07/13/16 21:00:00,12.16,86.80
1928,07/13/16 21:30:00,11.38,89.40
1929,07/13/16 22:00:00,10.99,92.30
1930,07/13/16 22:30:00,9.82,93.90
1931,07/13/16 23:00:00,9.03,93.50
1932,07/13/16 23:30:00,8.23,96.90
1933,07/14/16 00:00:00,7.43,97.30
1934,07/14/16 00:30:00,6.62,99.00
1935,07/14/16 01:00:00,6.62,102.00
1936,07/14/16 01:30:00,6.22,102.60
1937,07/14/16 02:00:00,6.62,104.00
1938,07/14/16 02:30:00,6.22,104.00
1939,07/14/16 03:00:00,5.40,103.20
1940,07/14/16 03:30:00,5.40,104.00
1941,07/14/16 04:00:00,4.57,103.50
1942,07/14/16 04:30:00,4.57,104.00
1943,07/14/16 05:00:00,4.15,104.00
1944,07/14/16 05:30:00,4.15,104.00
1945,07/14/16 06:00:00,4.15,104.00
1946,07/14/16 06:30:00,4.99,104.00
1947,07/14/16 07:00:00,6.22,104.00
1948,07/14/16 07:30:00,7.83,104.00
1949,07/14/16 08:00:00,9.03,104.00
1950,07/14/16 08:30:00,9.82,104.00
1951,07/14/16 09:00:00,11.77,104.00
1952,07/14/16 09:30:00,12.93,83.30
1953,07/14/16 10:00:00,14.09,78.10
1954,07/14/16 10:30:00,15.23,72.20
1955,07/14/16 11:00:00,16.00,68.70
1956,07/14/16 11:30:00,16.76,67.70
1957,07/14/16 12:00:00,17.14,63.10
1958,07/14/16 12:30:00,17.90,63.60
1959,07/14/16 13:00:00,17.90,62.10
1960,07/14/16 13:30:00,18.28,63.10
1961,07/14/16 14:00:00,18.66,63.60
1962,07/14/16 14:30:00,18.66,62.10
1963,07/14/16 15:00:00,18.66,61.10
1964,07/14/16 15:30:00,18.28,62.10
1965,07/14/16 16:00:00,18.28,63.60
1966,07/14/16 16:30:00,17.90,62.10
1967,07/14/16 17:00:00,17.52,62.60
1968,07/14/16 17:30:00,17.14,61.10
1969,07/14/16 18:00:00,16.76,65.20
1970,07/14/16 18:30:00,15.62,66.70
1971,07/14/16 19:00:00,15.23,70.20
1972,07/14/16 19:30:00,14.47,76.20
1973,07/14/16 20:00:00,13.70,80.90
1974,07/14/16 20:30:00,12.55,85.50
1975,07/14/16 21:00:00,11.77,89.00
1976,07/14/16 21:30:00,11.38,91.50
1977,07/14/16 22:00:00,10.99,93.10
1978,07/14/16 22:30:00,10.60,93.90
1979,07/14/16 23:00:00,10.21,95.80
1980,07/14/16 23:30:00,9.82,96.60
1981,07/15/16 00:00:00,8.63,97.30
1982,07/15/16 00:30:00,8.23,99.00
1983,07/15/16 01:00:00,8.23,101.00
1984,07/15/16 01:30:00,8.23,101.70
1985,07/15/16 02:00:00,8.23,103.20
1986,07/15/16 02:30:00,7.83,102.60
1987,07/15/16 03:00:00,8.23,104.00
1988,07/15/16 03:30:00,7.83,104.00
1989,07/15/16 04:00:00,7.83,104.00
1990,07/15/16 04:30:00,7.43,104.00
1991,07/15/16 05:00:00,7.03,104.00
1992,07/15/16 05:30:00,6.62,103.50
1993,07/15/16 06:00:00,6.62,104.00
1994,07/15/16 06:30:00,7.03,104.00
1995,07/15/16 07:00:00,7.43,104.00
1996,07/15/16 07:30:00,7.43,104.00
1997,07/15/16 08:00:00,7.83,104.00
1998,07/15/16 08:30:00,8.63,104.00
1999,07/15/16 09:00:00,9.42,104.00
2000,07/15/16 09:30:00,10.99,90.30
2001,07/15/16 10:00:00,12.16,85.10
2002,07/15/16 10:30:00,12.93,80.90
2003,07/15/16 11:00:00,13.70,80.00
2004,07/15/16 11:30:00,14.09,78.10
2005,07/15/16 12:00:00,14.47,74.70
2006,07/15/16 12:30:00,14.47,74.70
2007,07/15/16 13:00:00,14.85,72.70
2008,07/15/16 13:30:00,15.23,68.70
2009,07/15/16 14:00:00,15.23,69.70
2010,07/15/16 14:30:00,15.23,68.20
2011,07/15/16 15:00:00,14.47,71.70
2012,07/15/16 15:30:00,14.09,73.70
2013,07/15/16 16:00:00,13.70,75.20
2014,07/15/16 16:30:00,13.32,77.10
2015,07/15/16 17:00:00,13.32,78.10
2016,07/15/16 17:30:00,13.32,79.50
2017,07/15/16 18:00:00,12.93,78.60
2018,07/15/16 18:30:00,12.93,82.80
2019,07/15/16 19:00:00,12.55,84.20
2020,07/15/16 19:30:00,12.16,86.00
2021,07/15/16 20:00:00,12.16,88.60
2022,07/15/16 20:30:00,11.77,90.30
2023,07/15/16 21:00:00,11.38,93.90
2024,07/15/16 21:30:00,10.99,96.60
2025,07/15/16 22:00:00,10.99,98.40
2026,07/15/16 22:30:00,10.60,99.00
2027,07/15/16 23:00:00,10.60,99.40
2028,07/15/16 23:30:00,10.21,99.70
2029,07/16/16 00:00:00,10.21,100.10
2030,07/16/16 00:30:00,9.82,100.70
2031,07/16/16 01:00:00,9.82,100.40
2032,07/16/16 01:30:00,9.82,101.00
2033,07/16/16 02:00:00,9.82,100.10
2034,07/16/16 02:30:00,9.42,100.10
2035,07/16/16 03:00:00,9.03,100.40
2036,07/16/16 03:30:00,9.03,104.00
2037,07/16/16 04:00:00,8.63,104.00
2038,07/16/16 04:30:00,8.63,104.00
2039,07/16/16 05:00:00,8.63,104.00
2040,07/16/16 05:30:00,8.23,104.00
2041,07/16/16 06:00:00,8.23,104.00
2042,07/16/16 06:30:00,8.23,104.00
2043,07/16/16 07:00:00,8.23,104.00
2044,07/16/16 07:30:00,8.23,104.00
2045,07/16/16 08:00:00,8.63,104.00
2046,07/16/16 08:30:00,9.03,104.00
2047,07/16/16 09:00:00,9.42,103.50
2048,07/16/16 09:30:00,11.38,91.50
2049,07/16/16 10:00:00,11.38,90.70
2050,07/16/16 10:30:00,12.16,86.40
2051,07/16/16 11:00:00,13.70,83.30
2052,07/16/16 11:30:00,14.09,79.50
2053,07/16/16 12:00:00,14.09,78.60
2054,07/16/16 12:30:00,14.09,80.50
2055,07/16/16 13:00:00,14.47,80.50
2056,07/16/16 13:30:00,14.85,77.10
2057,07/16/16 14:00:00,15.62,76.70
2058,07/16/16 14:30:00,14.85,79.10
2059,07/16/16 15:00:00,14.85,79.50
2060,07/16/16 15:30:00,15.62,77.10
2061,07/16/16 16:00:00,16.00,74.70
2062,07/16/16 16:30:00,15.23,76.70
2063,07/16/16 17:00:00,16.00,76.70
2064,07/16/16 17:30:00,15.62,77.60
2065,07/16/16 18:00:00,15.62,77.60
2066,07/16/16 18:30:00,14.85,79.50
2067,07/16/16 19:00:00,13.70,83.30
2068,07/16/16 19:30:00,12.93,88.60
2069,07/16/16 20:00:00,12.55,91.50
2070,07/16/16 20:30:00,12.16,93.50
2071,07/16/16 21:00:00,11.77,95.40
2072,07/16/16 21:30:00,11.77,98.00
2073,07/16/16 22:00:00,11.38,99.00
2074,07/16/16 22:30:00,11.38,100.10
2075,07/16/16 23:00:00,10.99,101.40
2076,07/16/16 23:30:00,10.60,103.50
2077,07/17/16 00:00:00,10.21,103.50
2078,07/17/16 00:30:00,10.60,104.00
2079,07/17/16 01:00:00,10.60,104.00
2080,07/17/16 01:30:00,10.60,104.00
2081,07/17/16 02:00:00,10.60,104.00
2082,07/17/16 02:30:00,10.60,104.00
2083,07/17/16 03:00:00,10.60,104.00
2084,07/17/16 03:30:00,10.60,104.00
2085,07/17/16 04:00:00,10.60,104.00
2086,07/17/16 04:30:00,10.21,104.00
2087,07/17/16 05:00:00,10.21,104.00
2088,07/17/16 05:30:00,10.21,104.00
2089,07/17/16 06:00:00,10.21,104.00
2090,07/17/16 06:30:00,9.82,103.80
2091,07/17/16 07:00:00,10.21,103.50
2092,07/17/16 07:30:00,10.21,102.00
