Date Time,Temperature
6/25/12 16:09,6.2
6/25/12 16:39,5.8
6/25/12 17:09,5.3
6/25/12 17:39,5.3
6/25/12 18:09,5.3
6/25/12 18:39,5.3
6/25/12 19:09,4.9
6/25/12 19:39,4.9
6/25/12 20:09,4.5
6/25/12 20:39,4.5
6/25/12 21:09,4.1
6/25/12 21:39,4.1
6/25/12 22:09,4.1
6/25/12 22:39,4.1
6/25/12 23:09,4.1
6/25/12 23:39,4.1
6/26/12 0:09,4.1
6/26/12 0:39,4.1
6/26/12 1:09,3.7
6/26/12 1:39,3.7
6/26/12 2:09,3.7
6/26/12 2:39,3.7
6/26/12 3:09,3.7
6/26/12 3:39,3.7
6/26/12 4:09,3.7
6/26/12 4:39,3.7
6/26/12 5:09,3.7
6/26/12 5:39,3.7
6/26/12 6:09,3.7
6/26/12 6:39,3.7
6/26/12 7:09,3.7
6/26/12 7:39,3.7
6/26/12 8:09,3.7
6/26/12 8:39,3.7
6/26/12 9:09,3.7
6/26/12 9:39,4.1
6/26/12 10:09,4.5
6/26/12 10:39,4.9
6/26/12 11:09,4.9
6/26/12 11:39,4.9
6/26/12 12:09,5.3
6/26/12 12:39,5.3
6/26/12 13:09,6.2
6/26/12 13:39,6.6
6/26/12 14:09,6.6
6/26/12 14:39,7
6/26/12 15:09,7
6/26/12 15:39,6.6
6/26/12 16:09,6.2
6/26/12 16:39,6.2
6/26/12 17:09,5.8
6/26/12 17:39,5.8
6/26/12 18:09,5.8
6/26/12 18:39,5.3
6/26/12 19:09,5.3
6/26/12 19:39,4.9
6/26/12 20:09,4.9
6/26/12 20:39,4.5
6/26/12 21:09,4.1
6/26/12 21:39,4.1
6/26/12 22:09,3.7
6/26/12 22:39,3.3
6/26/12 23:09,3.3
6/26/12 23:39,2.8
6/27/12 0:09,2.8
6/27/12 0:39,2.8
6/27/12 1:09,2.8
6/27/12 1:39,2.8
6/27/12 2:09,2.4
6/27/12 2:39,2.4
6/27/12 3:09,2.4
6/27/12 3:39,2.4
6/27/12 4:09,2.4
6/27/12 4:39,2.4
6/27/12 5:09,2.4
6/27/12 5:39,2
6/27/12 6:09,2
6/27/12 6:39,2.4
6/27/12 7:09,2.4
6/27/12 7:39,2.8
6/27/12 8:09,3.3
6/27/12 8:39,4.1
6/27/12 9:09,4.9
6/27/12 9:39,5.8
6/27/12 10:09,7
6/27/12 10:39,7.8
6/27/12 11:09,8.6
6/27/12 11:39,9.4
6/27/12 12:09,9.8
6/27/12 12:39,10.2
6/27/12 13:09,10.6
6/27/12 13:39,10.9
6/27/12 14:09,11.3
6/27/12 14:39,11.3
6/27/12 15:09,11.3
6/27/12 15:39,11.3
6/27/12 16:09,11.3
6/27/12 16:39,10.9
6/27/12 17:09,10.6
6/27/12 17:39,10.2
6/27/12 18:09,9.4
6/27/12 18:39,9
6/27/12 19:09,8.2
6/27/12 19:39,7.4
6/27/12 20:09,7
6/27/12 20:39,6.2
6/27/12 21:09,5.8
6/27/12 21:39,5.3
6/27/12 22:09,4.9
6/27/12 22:39,4.9
6/27/12 23:09,4.5
6/27/12 23:39,4.5
6/28/12 0:09,4.5
6/28/12 0:39,4.5
6/28/12 1:09,4.5
6/28/12 1:39,4.1
6/28/12 2:09,4.1
6/28/12 2:39,4.1
6/28/12 3:09,4.1
6/28/12 3:39,4.1
6/28/12 4:09,4.1
6/28/12 4:39,4.1
6/28/12 5:09,3.7
6/28/12 5:39,3.7
6/28/12 6:09,3.7
6/28/12 6:39,4.1
6/28/12 7:09,4.1
6/28/12 7:39,4.5
6/28/12 8:09,4.9
6/28/12 8:39,5.8
6/28/12 9:09,6.6
6/28/12 9:39,7.4
6/28/12 10:09,8.6
6/28/12 10:39,9
6/28/12 11:09,9.8
6/28/12 11:39,10.6
6/28/12 12:09,10.6
6/28/12 12:39,10.6
6/28/12 13:09,10.2
6/28/12 13:39,9.8
6/28/12 14:09,9.8
6/28/12 14:39,9.4
6/28/12 15:09,9
6/28/12 15:39,8.6
6/28/12 16:09,8.2
6/28/12 16:39,7.8
6/28/12 17:09,7.4
6/28/12 17:39,7
6/28/12 18:09,6.6
6/28/12 18:39,6.6
6/28/12 19:09,6.2
6/28/12 19:39,5.8
6/28/12 20:09,5.8
6/28/12 20:39,5.8
6/28/12 21:09,5.3
6/28/12 21:39,5.3
6/28/12 22:09,5.3
6/28/12 22:39,5.3
6/28/12 23:09,5.3
6/28/12 23:39,5.3
6/29/12 0:09,4.9
6/29/12 0:39,4.9
6/29/12 1:09,4.9
6/29/12 1:39,4.9
6/29/12 2:09,4.9
6/29/12 2:39,4.9
6/29/12 3:09,4.9
6/29/12 3:39,4.5
6/29/12 4:09,4.5
6/29/12 4:39,4.5
6/29/12 5:09,4.5
6/29/12 5:39,4.5
6/29/12 6:09,4.5
6/29/12 6:39,4.5
6/29/12 7:09,4.9
6/29/12 7:39,5.3
6/29/12 8:09,5.3
6/29/12 8:39,5.3
6/29/12 9:09,5.3
6/29/12 9:39,5.3
6/29/12 10:09,5.8
6/29/12 10:39,6.6
6/29/12 11:09,7
6/29/12 11:39,7.8
6/29/12 12:09,8.6
6/29/12 12:39,9
6/29/12 13:09,9
6/29/12 13:39,8.6
6/29/12 14:09,9
6/29/12 14:39,9
6/29/12 15:09,9.8
6/29/12 15:39,10.2
6/29/12 16:09,9.4
6/29/12 16:39,9
6/29/12 17:09,8.6
6/29/12 17:39,8.2
6/29/12 18:09,7.8
6/29/12 18:39,7.8
6/29/12 19:09,7
6/29/12 19:39,6.6
6/29/12 20:09,6.2
6/29/12 20:39,6.2
6/29/12 21:09,5.8
6/29/12 21:39,5.8
6/29/12 22:09,5.8
6/29/12 22:39,5.3
6/29/12 23:09,5.3
